trial,seed,analysis,operator,lambda,kendall_tau,jaccard_top_k,delta_r_bar,policy_violation_rate,predictive_utility
701,743,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7224172441410751
701,743,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7224172441410751
701,743,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7224172441410751
701,743,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7224172441410751
701,743,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7224172441410751
702,744,lambda_perturbation,linear,0.7,0.9241761761761761,0.7857142857142857,-0.025715344790429917,0.0,0.8114064189387763
702,744,lambda_perturbation,linear,0.725,0.9634794794794795,0.9047619047619048,-0.011311668499558114,0.02,0.8258100952296481
702,744,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.07,0.8371217637292062
702,744,lambda_perturbation,linear,0.775,0.9660700700700701,0.8691588785046729,0.01578177760619104,0.14,0.8529035413353973
702,744,lambda_perturbation,linear,0.8,0.9333933933933934,0.6666666666666666,0.037758787673848104,0.26,0.8748805514030543
702,744,lambda_perturbation,geometric,0.7,0.964929107589658,0.8867924528301887,-0.011798995311294358,0.0,0.7947549373879212
702,744,lambda_perturbation,geometric,0.725,0.9826897414512092,0.9230769230769231,-0.007491504819512884,0.0,0.7990624278797027
702,744,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8065539326992156
702,744,lambda_perturbation,geometric,0.775,0.9825271059216013,0.9607843137254902,0.003647666377941672,0.0,0.8102015990771573
702,744,lambda_perturbation,geometric,0.8,0.9662135112593826,0.8867924528301887,0.009495099248070016,0.0,0.8160490319472856
702,744,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7419137523922427
702,744,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7419137523922427
702,744,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7419137523922427
702,744,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7419137523922427
702,744,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7419137523922427
703,745,lambda_perturbation,linear,0.7,0.9231631631631633,0.8691588785046729,-0.018693519816560866,0.0,0.8270494319912264
703,745,lambda_perturbation,linear,0.725,0.9627027027027028,0.9047619047619048,-0.012645009621365944,0.0,0.8330979421864213
703,745,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.03,0.8457429518077872
703,745,lambda_perturbation,linear,0.775,0.9653053053053052,0.8181818181818182,0.023163696595258854,0.13,0.8689066484030461
703,745,lambda_perturbation,linear,0.8,0.933025025025025,0.680672268907563,0.039986698196224024,0.22,0.8857296500040113
703,745,lambda_perturbation,geometric,0.7,0.9622602168473727,0.8867924528301887,-0.013035005845379533,0.0,0.8080120342454521
703,745,lambda_perturbation,geometric,0.725,0.98115929941618,0.9047619047619048,-0.009964184625397166,0.0,0.8110828554654345
703,745,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8210470400908316
703,745,lambda_perturbation,geometric,0.775,0.9816722268557129,0.9607843137254902,0.004648204235879971,0.0,0.8256952443267116
703,745,lambda_perturbation,geometric,0.8,0.9637781484570475,0.9230769230769231,0.00772716136184648,0.0,0.8287742014526781
703,745,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7389878982494819
703,745,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7389878982494819
703,745,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7389878982494819
703,745,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7389878982494819
703,745,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7389878982494819
704,746,lambda_perturbation,linear,0.7,0.9290330330330331,0.8018018018018018,-0.02258405385031481,0.0,0.8368950453619561
704,746,lambda_perturbation,linear,0.725,0.9653533533533534,0.8691588785046729,-0.014519983750186816,0.0,0.8449591154620841
704,746,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.04,0.859479099212271
704,746,lambda_perturbation,linear,0.775,0.966850850850851,0.8691588785046729,0.016281024188807947,0.1,0.8757601234010789
704,746,lambda_perturbation,linear,0.8,0.9363723723723724,0.8018018018018018,0.02386105444879616,0.14,0.8833401536610671
704,746,lambda_perturbation,geometric,0.7,0.9664804003336113,0.9230769230769231,-0.004593799530494436,0.0,0.8263273956507848
704,746,lambda_perturbation,geometric,0.725,0.983507089241034,0.9607843137254902,-0.0017795675084221196,0.0,0.8291416276728572
704,746,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8309211951812793
704,746,lambda_perturbation,geometric,0.775,0.9845162635529606,0.941747572815534,0.005596137912287191,0.0,0.8365173330935665
704,746,lambda_perturbation,geometric,0.8,0.9685029190992492,0.8867924528301887,0.009829178195934873,0.0,0.8407503733772141
704,746,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7433257446517747
704,746,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7433257446517747
704,746,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7433257446517747
704,746,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7433257446517747
704,746,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7433257446517747
705,747,lambda_perturbation,linear,0.7,0.9262822822822824,0.8181818181818182,-0.02605622681979758,0.0,0.8275462111072639
705,747,lambda_perturbation,linear,0.725,0.9643643643643643,0.8691588785046729,-0.016516554491073032,0.02,0.8370858834359884
705,747,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.09,0.8536024379270615
705,747,lambda_perturbation,linear,0.775,0.9671951951951951,0.8867924528301887,0.009768041219809342,0.13,0.8633704791468708
705,747,lambda_perturbation,linear,0.8,0.9366606606606607,0.7241379310344828,0.029972428624042924,0.23,0.8835748665511044
705,747,lambda_perturbation,geometric,0.7,0.9690658882402,0.9230769230769231,-0.008960341450019116,0.0,0.815525386222035
705,747,lambda_perturbation,geometric,0.725,0.9848832360300248,0.9607843137254902,-0.004104772067123008,0.0,0.8203809556049311
705,747,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8244857276720541
705,747,lambda_perturbation,geometric,0.775,0.98464553794829,0.9607843137254902,0.004088149116563078,0.0,0.8285738767886172
705,747,lambda_perturbation,geometric,0.8,0.9699165971643033,0.9047619047619048,0.007358251369053992,0.0,0.8318439790411081
705,747,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7651962844824898
705,747,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7651962844824898
705,747,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7651962844824898
705,747,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7651962844824898
705,747,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7651962844824898
706,748,lambda_perturbation,linear,0.7,0.9254134134134134,0.8691588785046729,-0.017114518316517224,0.0,0.8330697924094995
706,748,lambda_perturbation,linear,0.725,0.9641321321321322,0.9230769230769231,-0.00941320230974374,0.02,0.840771108416273
706,748,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.05,0.8501843107260167
706,748,lambda_perturbation,linear,0.775,0.966042042042042,0.8691588785046729,0.014879889169344573,0.12,0.8650641998953613
706,748,lambda_perturbation,linear,0.8,0.934966966966967,0.7543859649122807,0.027246290714709742,0.18,0.8774306014407265
706,748,lambda_perturbation,geometric,0.7,0.9667931609674727,0.9607843137254902,-0.002074239006942147,0.0,0.8238935337959945
706,748,lambda_perturbation,geometric,0.725,0.9832193494578815,0.9801980198019802,-0.0006782724889228264,0.0,0.8252895003140138
706,748,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8259677728029367
706,748,lambda_perturbation,geometric,0.775,0.983694745621351,0.9047619047619048,0.008406897190025742,0.0,0.8343746699929624
706,748,lambda_perturbation,geometric,0.8,0.9674895746455379,0.8691588785046729,0.0125370499577937,0.0,0.8385048227607304
706,748,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.758179765129865
706,748,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.758179765129865
706,748,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.758179765129865
706,748,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.758179765129865
706,748,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.758179765129865
707,749,lambda_perturbation,linear,0.7,0.9205125125125125,0.8348623853211009,-0.021130874374939657,0.0,0.8155004945516013
707,749,lambda_perturbation,linear,0.725,0.9617377377377377,0.8691588785046729,-0.017977655406653414,0.0,0.8186537135198876
707,749,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.05,0.836631368926541
707,749,lambda_perturbation,linear,0.775,0.9641321321321322,0.8518518518518519,0.01609316698426322,0.11,0.8527245359108042
707,749,lambda_perturbation,linear,0.8,0.9312032032032033,0.7543859649122807,0.02757268079975117,0.17,0.8642040497262922
707,749,lambda_perturbation,geometric,0.7,0.9655254378648873,0.8867924528301887,-0.00913507269312841,0.0,0.8043692839182213
707,749,lambda_perturbation,geometric,0.725,0.9830650542118431,0.9230769230769231,-0.005610143326502448,0.0,0.8078942132848472
707,749,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8135043566113497
707,749,lambda_perturbation,geometric,0.775,0.9826980817347788,0.9801980198019802,0.002452898111494628,0.0,0.8159572547228443
707,749,lambda_perturbation,geometric,0.8,0.9655421184320264,0.8867924528301887,0.010723748306395775,0.0,0.8242281049177455
707,749,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7459235130705298
707,749,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7459235130705298
707,749,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7459235130705298
707,749,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7459235130705298
707,749,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7459235130705298
708,750,lambda_perturbation,linear,0.7,0.9252892892892894,0.8018018018018018,-0.027628409500619067,0.0,0.8171372436327452
708,750,lambda_perturbation,linear,0.725,0.9637997997997998,0.8691588785046729,-0.01891618005262885,0.01,0.8258494730807354
708,750,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.08,0.8447656531333643
708,750,lambda_perturbation,linear,0.775,0.9651451451451452,0.8691588785046729,0.013799890895093148,0.15,0.8585655440284574
708,750,lambda_perturbation,linear,0.8,0.9337537537537538,0.7391304347826086,0.02669784776246742,0.23,0.8714635008958317
708,750,lambda_perturbation,geometric,0.7,0.966530442035029,0.8867924528301887,-0.010096305205899325,0.0,0.8009442731827942
708,750,lambda_perturbation,geometric,0.725,0.9831651376146787,0.941747572815534,-0.004824481489906329,0.0,0.8062160968987871
708,750,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8110405783886935
708,750,lambda_perturbation,geometric,0.775,0.9833861551292742,0.9230769230769231,0.006901185292685796,0.0,0.8179417636813793
708,750,lambda_perturbation,geometric,0.8,0.9677272727272727,0.8867924528301887,0.008229260534766913,0.0,0.8192698389234604
708,750,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7387906973787224
708,750,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7387906973787224
708,750,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7387906973787224
708,750,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7387906973787224
708,750,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7387906973787224
709,751,lambda_perturbation,linear,0.7,0.9251571571571573,0.8867924528301887,-0.01484131686538237,0.0,0.8261470710530483
709,751,lambda_perturbation,linear,0.725,0.9641601601601602,0.941747572815534,-0.008956915994117742,0.01,0.8320314719243129
709,751,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.04,0.8409883879184307
709,751,lambda_perturbation,linear,0.775,0.9665625625625626,0.8348623853211009,0.018776078924671813,0.12,0.8597644668431025
709,751,lambda_perturbation,linear,0.8,0.9347787787787789,0.7391304347826086,0.031111117609000094,0.18,0.8720995055274308
709,751,lambda_perturbation,geometric,0.7,0.9658632193494577,0.9230769230769231,-0.007884958479861592,0.0,0.8162418009264181
709,751,lambda_perturbation,geometric,0.725,0.9832860717264386,0.941747572815534,-0.005667999463648821,0.0,0.8184587599426308
709,751,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8241267594062797
709,751,lambda_perturbation,geometric,0.775,0.9833319432860715,0.9607843137254902,0.0036006936369551434,0.0,0.8277274530432348
709,751,lambda_perturbation,geometric,0.8,0.9666930775646371,0.941747572815534,0.004860261417322875,0.0,0.8289870208236025
709,751,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7657682809663353
709,751,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7657682809663353
709,751,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7657682809663353
709,751,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7657682809663353
709,751,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7657682809663353
710,752,lambda_perturbation,linear,0.7,0.9264144144144144,0.7857142857142857,-0.030410101022054103,0.0,0.8218077917683543
710,752,lambda_perturbation,linear,0.725,0.9640360360360362,0.8348623853211009,-0.024811856425282497,0.0,0.8274060363651259
710,752,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.07,0.8522178927904084
710,752,lambda_perturbation,linear,0.775,0.967115115115115,0.8867924528301887,0.014580319407860975,0.13,0.8667982121982694
710,752,lambda_perturbation,linear,0.8,0.936928928928929,0.7241379310344828,0.03276336491103782,0.21,0.8849812577014462
710,752,lambda_perturbation,geometric,0.7,0.9672935779816512,0.9047619047619048,-0.008745103481418881,0.0,0.8057273692770388
710,752,lambda_perturbation,geometric,0.725,0.9836822351959965,0.9607843137254902,-0.0034082292994286334,0.0,0.811064243459029
710,752,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8144724727584577
710,752,lambda_perturbation,geometric,0.775,0.9841576313594661,0.9230769230769231,0.008409326107313375,0.0,0.8228817988657711
710,752,lambda_perturbation,geometric,0.8,0.9688198498748957,0.8181818181818182,0.019321144117407818,0.0,0.8337936168758655
710,752,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7617509639880907
710,752,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7617509639880907
710,752,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7617509639880907
710,752,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7617509639880907
710,752,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7617509639880907
711,753,lambda_perturbation,linear,0.7,0.921925925925926,0.8018018018018018,-0.027548133150790632,0.0,0.8160262796785066
711,753,lambda_perturbation,linear,0.725,0.9621661661661661,0.9047619047619048,-0.011676077758398407,0.04,0.8318983350708988
711,753,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.08,0.8435744128292972
711,753,lambda_perturbation,linear,0.775,0.9651291291291291,0.8518518518518519,0.019157598945285348,0.16,0.8627320117745826
711,753,lambda_perturbation,linear,0.8,0.9316916916916916,0.7391304347826086,0.03354713769626949,0.22,0.8771215505255667
711,753,lambda_perturbation,geometric,0.7,0.9646747289407838,0.941747572815534,-0.004811322615557279,0.0,0.8026665351907039
711,753,lambda_perturbation,geometric,0.725,0.9823311092577146,0.9607843137254902,-0.0021115333905437073,0.0,0.8053663244157174
711,753,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8074778578062611
711,753,lambda_perturbation,geometric,0.775,0.9824353628023351,0.941747572815534,0.006337794860659662,0.0,0.8138156526669208
711,753,lambda_perturbation,geometric,0.8,0.9653294412010007,0.8691588785046729,0.013450468303754293,0.0,0.8209283261100154
711,753,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7430775427088502
711,753,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7430775427088502
711,753,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7430775427088502
711,753,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7430775427088502
711,753,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7430775427088502
712,754,lambda_perturbation,linear,0.7,0.9271751751751752,0.8691588785046729,-0.0161583642684332,0.0,0.8274547465038115
712,754,lambda_perturbation,linear,0.725,0.9652892892892893,0.941747572815534,-0.006722206891804916,0.02,0.8368909038804397
712,754,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.05,0.8436131107722447
712,754,lambda_perturbation,linear,0.775,0.9674554554554555,0.8867924528301887,0.01235607835936492,0.11,0.8559691891316096
712,754,lambda_perturbation,linear,0.8,0.9366886886886887,0.7543859649122807,0.028219829279955255,0.18,0.8718329400521999
712,754,lambda_perturbation,geometric,0.7,0.9642702251876563,0.8691588785046729,-0.013538564834260969,0.0,0.8094072573175224
712,754,lambda_perturbation,geometric,0.725,0.9823311092577146,0.9230769230769231,-0.007119385322765348,0.0,0.815826436829018
712,754,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8229458221517834
712,754,lambda_perturbation,geometric,0.775,0.9826021684737279,0.9607843137254902,0.003564372816641681,0.0,0.826510194968425
712,754,lambda_perturbation,geometric,0.8,0.9654587155963302,0.9230769230769231,0.0065553896674712675,0.0,0.8295012118192546
712,754,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7271659322836069
712,754,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7271659322836069
712,754,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7271659322836069
712,754,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7271659322836069
712,754,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7271659322836069
713,755,lambda_perturbation,linear,0.7,0.9225465465465466,0.8181818181818182,-0.026740546760567918,0.0,0.8165663154827955
713,755,lambda_perturbation,linear,0.725,0.9626066066066067,0.8691588785046729,-0.019863172090459735,0.02,0.8234436901529036
713,755,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.09,0.8433068622433634
713,755,lambda_perturbation,linear,0.775,0.9658138138138138,0.8181818181818182,0.021821968107521794,0.18,0.8651288303508852
713,755,lambda_perturbation,linear,0.8,0.9336976976976977,0.680672268907563,0.03982276980979904,0.27,0.8831296320531624
713,755,lambda_perturbation,geometric,0.7,0.9655379482902418,0.9047619047619048,-0.00875228484356716,0.0,0.798868427031258
713,755,lambda_perturbation,geometric,0.725,0.9827689741451208,0.941747572815534,-0.0049187882682824036,0.0,0.8027019236065428
713,755,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8076207118748252
713,755,lambda_perturbation,geometric,0.775,0.9831693077564636,0.941747572815534,0.006339693620870834,0.0,0.813960405495696
713,755,lambda_perturbation,geometric,0.8,0.9666305254378648,0.8867924528301887,0.010841473688562586,0.0,0.8184621855633878
713,755,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7386193047996191
713,755,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7386193047996191
713,755,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7386193047996191
713,755,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7386193047996191
713,755,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7386193047996191
714,756,lambda_perturbation,linear,0.7,0.9270870870870872,0.7857142857142857,-0.03259144980454909,0.0,0.8186600838624996
714,756,lambda_perturbation,linear,0.725,0.9645165165165166,0.8181818181818182,-0.025993334406897883,0.01,0.8252581992601508
714,756,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.09,0.8512515336670486
714,756,lambda_perturbation,linear,0.775,0.966022022022022,0.8518518518518519,0.01982027527100272,0.16,0.8710718089380514
714,756,lambda_perturbation,linear,0.8,0.9334334334334334,0.7241379310344828,0.03560493689387645,0.24,0.8868564705609251
714,756,lambda_perturbation,geometric,0.7,0.9654712260216847,0.8691588785046729,-0.012181518850582718,0.0,0.7976118791045197
714,756,lambda_perturbation,geometric,0.725,0.9828982485404503,0.9047619047619048,-0.00866205720209745,0.0,0.801131340753005
714,756,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8097933979551024
714,756,lambda_perturbation,geometric,0.775,0.9832360300250207,0.941747572815534,0.006916800596750483,0.0,0.8167101985518529
714,756,lambda_perturbation,geometric,0.8,0.9664804003336113,0.8691588785046729,0.014416818903596473,0.0,0.8242102168586989
714,756,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7380289875857072
714,756,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7380289875857072
714,756,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7380289875857072
714,756,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7380289875857072
714,756,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7380289875857072
715,757,lambda_perturbation,linear,0.7,0.9237517517517518,0.8181818181818182,-0.02610866869209827,0.0,0.8240778497050326
715,757,lambda_perturbation,linear,0.725,0.9631311311311311,0.8691588785046729,-0.01735199345625349,0.02,0.8328345249408774
715,757,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.09,0.8501865183971309
715,757,lambda_perturbation,linear,0.775,0.9662662662662663,0.8518518518518519,0.016292079523886005,0.17,0.8664785979210169
715,757,lambda_perturbation,linear,0.8,0.935027027027027,0.6949152542372882,0.03703878799935778,0.26,0.8872253063964887
715,757,lambda_perturbation,geometric,0.7,0.9649082568807337,0.8867924528301887,-0.013145134997324837,0.0,0.8079152996496387
715,757,lambda_perturbation,geometric,0.725,0.9825354462051709,0.941747572815534,-0.005608809785153657,0.0,0.8154516248618099
715,757,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8210604346469635
715,757,lambda_perturbation,geometric,0.775,0.9833069224353627,0.941747572815534,0.004445619731586303,0.0,0.8255060543785498
715,757,lambda_perturbation,geometric,0.8,0.966834862385321,0.941747572815534,0.004958929136251844,0.0,0.8260193637832154
715,757,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.73952694287122
715,757,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.73952694287122
715,757,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.73952694287122
715,757,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.73952694287122
715,757,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.73952694287122
716,758,lambda_perturbation,linear,0.7,0.9226466466466466,0.7857142857142857,-0.030085216061297215,0.0,0.8012278858930934
716,758,lambda_perturbation,linear,0.725,0.9626266266266268,0.8691588785046729,-0.014650121258706128,0.04,0.8166629806956844
716,758,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.09,0.8313131019543906
716,758,lambda_perturbation,linear,0.775,0.9642842842842843,0.8348623853211009,0.01787599035877352,0.16,0.8491890923131641
716,758,lambda_perturbation,linear,0.8,0.9317117117117117,0.6949152542372882,0.03579486363209139,0.24,0.867107965586482
716,758,lambda_perturbation,geometric,0.7,0.9629941618015011,0.941747572815534,-0.006482159528502507,0.0,0.7910628938138976
716,758,lambda_perturbation,geometric,0.725,0.9818098415346121,1.0,0.0,0.0,0.7975450533424001
716,758,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.7975450533424001
716,758,lambda_perturbation,geometric,0.775,0.9819766472060047,0.941747572815534,0.004515537451793339,0.0,0.8020605907941935
716,758,lambda_perturbation,geometric,0.8,0.9636405337781483,0.8691588785046729,0.010284423878763937,0.0,0.807829477221164
716,758,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7380826727183428
716,758,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7380826727183428
716,758,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7380826727183428
716,758,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7380826727183428
716,758,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7380826727183428
717,759,lambda_perturbation,linear,0.7,0.9302222222222223,0.7699115044247787,-0.03315179203365859,0.0,0.8155562112645446
717,759,lambda_perturbation,linear,0.725,0.9661181181181181,0.8518518518518519,-0.0207037524477115,0.01,0.8280042508504917
717,759,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.09,0.8487080032982032
717,759,lambda_perturbation,linear,0.775,0.9675635635635637,0.8691588785046729,0.016655793093670046,0.16,0.8653637963918732
717,759,lambda_perturbation,linear,0.8,0.9376976976976976,0.7699115044247787,0.026953089862490787,0.22,0.875661093160694
717,759,lambda_perturbation,geometric,0.7,0.9644078398665553,0.9230769230769231,-0.004379847293215278,0.0,0.8012682056352384
717,759,lambda_perturbation,geometric,0.725,0.9824895746455379,0.941747572815534,-0.003245886524605779,0.0,0.8024021664038479
717,759,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8056480529284537
717,759,lambda_perturbation,geometric,0.775,0.9824687239366137,0.9230769230769231,0.006110593418270471,0.0,0.8117586463467241
717,759,lambda_perturbation,geometric,0.8,0.9651251042535445,0.8691588785046729,0.010992430721946,0.0,0.8166404836503997
717,759,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7434441009157753
717,759,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7434441009157753
717,759,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7434441009157753
717,759,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7434441009157753
717,759,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7434441009157753
718,760,lambda_perturbation,linear,0.7,0.9256856856856857,0.8691588785046729,-0.019897132542199603,0.0,0.846852876717969
718,760,lambda_perturbation,linear,0.725,0.9640640640640641,0.8867924528301887,-0.015221068261536463,0.01,0.8515289409986322
718,760,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.07,0.8667500092601687
718,760,lambda_perturbation,linear,0.775,0.9666866866866867,0.8867924528301887,0.011201968173097487,0.13,0.8779519774332661
718,760,lambda_perturbation,linear,0.8,0.9365565565565566,0.8518518518518519,0.014457606277607282,0.15,0.8812076155377759
718,760,lambda_perturbation,geometric,0.7,0.9664512093411174,0.8867924528301887,-0.013419254203295261,0.0,0.830415952908668
718,760,lambda_perturbation,geometric,0.725,0.9834737281067555,0.941747572815534,-0.005945435595527071,0.0,0.8378897715164362
718,760,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8438352071119632
