lambda,operator,policy_violation_rate_mean,policy_violation_rate_std,policy_violation_rate_ci_low,policy_violation_rate_ci_high,veto_preservation_rate_mean,veto_preservation_rate_std,veto_preservation_rate_ci_low,veto_preservation_rate_ci_high,predictive_utility_mean,predictive_utility_std,predictive_utility_ci_low,predictive_utility_ci_high,n_veto_topk_mean,n_veto_topk_std,n_veto_topk_ci_low,n_veto_topk_ci_high,n_weak_nv_topk_mean,n_weak_nv_topk_std,n_weak_nv_topk_ci_low,n_weak_nv_topk_ci_high,n_normal_topk_mean,n_normal_topk_std,n_normal_topk_ci_low,n_normal_topk_ci_high,frac_veto_topk_mean,frac_veto_topk_std,frac_veto_topk_ci_low,frac_veto_topk_ci_high,frac_weak_nv_topk_mean,frac_weak_nv_topk_std,frac_weak_nv_topk_ci_low,frac_weak_nv_topk_ci_high,frac_normal_topk_mean,frac_normal_topk_std,frac_normal_topk_ci_low,frac_normal_topk_ci_high,e_weak_context_mean,e_weak_context_std,e_weak_context_ci_low,e_weak_context_ci_high,observed_veto_rate_mean,observed_veto_rate_std,observed_veto_rate_ci_low,observed_veto_rate_ci_high,false_negative_veto_rate_mean,false_negative_veto_rate_std,false_negative_veto_rate_ci_low,false_negative_veto_rate_ci_high,kendall_tau_mean,kendall_tau_std,kendall_tau_ci_low,kendall_tau_ci_high,jaccard_top_k_mean,jaccard_top_k_std,jaccard_top_k_ci_low,jaccard_top_k_ci_high,analysis_source,sigma_q,scenario,sweep
0.9,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.0112551029065603,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,low_veto_frac,lambda
1.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8679105036512708,0.007994330100311,0.852167998066149,0.8836410444272876,0.0,0.0,0.0,0.0,15.563,3.5519920675091106,9.0,23.0,84.437,3.5519920675091106,77.0,91.0,0.0,0.0,0.0,0.0,0.15563,0.0355199206750911,0.09,0.23,0.8443699999999998,0.0355199206750911,0.77,0.91,0.15563,0.0355199206750911,0.09,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944514695700165,0.0193594896523974,0.057034669610155,0.1296893281822286,0.0561543066016975,0.0166273688428086,0.0256410256410256,0.0928961748633879,population_robustness,,low_veto_frac,lambda
1.0,linear,0.23972,0.0321862945608462,0.18,0.3,0.76028,0.0321862945608462,0.7,0.8200000000000001,0.8885579391243341,0.0070369086803245,0.8742142321942892,0.9028903437586416,23.972,3.21862945608462,18.0,30.0,11.828,3.108066292098043,6.0,18.0,64.2,4.101319400000543,56.0,72.0,0.23972,0.0321862945608462,0.18,0.3,0.11828,0.0310806629209804,0.06,0.18,0.642,0.0410131940000054,0.56,0.72,0.358,0.0410131940000054,0.28,0.44,0.23972,0.0321862945608462,0.18,0.3,0.0,0.0,0.0,0.0,-0.071836590433822,0.0196224352482638,-0.1094853873182562,-0.0354069069935573,0.042588837612554,0.0142741560657888,0.015228426395939,0.0695187165775401,population_robustness,,low_veto_frac,lambda
1.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7565308182384056,0.0112551029065603,0.7348666349037349,0.7783214774163179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,low_veto_frac,lambda
0.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4994631407757576,0.0216082823742294,0.4600632985059039,0.5411147175704034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
0.0,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4994631407757576,0.0216082823742294,0.4600632985059039,0.5411147175704034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
0.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
0.1,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.541273559807124,0.0209345449775753,0.4988763888202241,0.5819139535086191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9741359549624684,0.0013072829056157,0.9715303377814845,0.9765654712260216,0.8560310783069923,0.0339319889091401,0.7857142857142857,0.9230769230769232,population_robustness,,weak_heavy,lambda
0.1,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5285178141929116,0.0216258706539769,0.4848475093916604,0.569360328330361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8504085642778655,0.0076775403462945,0.8352981729849612,0.8648524344742742,0.8950978325413402,0.0293919853628688,0.8348623853211009,0.941747572815534,population_robustness,,weak_heavy,lambda
0.1,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
0.2,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5854939568691404,0.0196645186859126,0.5472705264976113,0.6249351400187017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9427263219349457,0.0027864592705393,0.9373954336947454,0.948194432860717,0.7224918170060649,0.0401296856857158,0.639344262295082,0.8018018018018018,population_robustness,,weak_heavy,lambda
0.2,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5635597847207443,0.0213168441159385,0.5193848738568294,0.6046873314477229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272452039455742,0.0110766405690544,0.7050770131860119,0.7487942452571303,0.7843125755960789,0.0376012643660066,0.7094017094017094,0.8518518518518519,population_robustness,,weak_heavy,lambda
0.2,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
0.3,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6273418438550264,0.0185830557287456,0.5911026663968713,0.6633855565344015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9046815054211842,0.0045177342672778,0.8956231234361967,0.9135154295246036,0.6052139278048149,0.0427187797077872,0.5267175572519084,0.6949152542372882,population_robustness,,weak_heavy,lambda
0.3,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6066394697920341,0.0201891398494404,0.5652107655568751,0.6459815578362029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950290206571448,0.0137293962518959,0.5687537860205334,0.6208674006773209,0.6630753000150419,0.0417831322233122,0.5873015873015873,0.7391304347826086,population_robustness,,weak_heavy,lambda
0.3,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
0.4,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6652489332415102,0.0173266643407423,0.6285434812528634,0.6978683151381185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858717981651376,0.0064223896335717,0.846202460383653,0.8714932235195996,0.5051429264163882,0.0421610754347052,0.4285714285714285,0.5873015873015873,population_robustness,,weak_heavy,lambda
0.4,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6588733868101984,0.0189485713914181,0.6213194326410474,0.6962709948635356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4510092429382713,0.0157407510924896,0.4194082589948715,0.4799665758908593,0.5342917449662239,0.0425132339547725,0.4598540145985401,0.6260162601626016,population_robustness,,weak_heavy,lambda
0.4,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
0.5,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6995453794879931,0.0159492658003454,0.6682174001192637,0.7302398366721486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803258678065054,0.0084466812863894,0.786732381150959,0.8201204128440367,0.4190484400420826,0.0399777462689323,0.3422818791946309,0.5037593984962406,population_robustness,,weak_heavy,lambda
0.5,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7148298971022143,0.0162119057119591,0.6835380881944279,0.74604502275887,0.0,0.0,0.0,0.0,0.668,0.9146653008683628,0.0,3.0,99.332,0.9146653008683628,97.0,100.0,0.0,0.0,0.0,0.0,0.0066799999999999,0.0091466530086836,0.0,0.03,0.99332,0.0091466530086836,0.97,1.0,0.0066799999999999,0.0091466530086836,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966104363307639,0.0173173427629238,0.262364277233274,0.3289234251815221,0.4091418197913162,0.0397933949377632,0.3333333333333333,0.4925373134328358,population_robustness,,weak_heavy,lambda
0.5,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
0.6,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7320824385806949,0.0143917822705772,0.7035530490266799,0.7607524056901351,0.0,0.0,0.0,0.0,0.013,0.121843530176394,0.0,0.0,99.987,0.121843530176394,100.0,100.0,0.0,0.0,0.0,0.0,0.00013,0.0012184353017639,0.0,0.0,0.99987,0.0012184353017639,1.0,1.0,0.00013,0.0012184353017639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364662510425353,0.0104085362591,0.7160277314428689,0.7574146163469557,0.341571050527865,0.0370059231983728,0.2738853503184713,0.4184397163120567,population_robustness,,weak_heavy,lambda
0.6,linear,0.00183,0.0070142925730468,0.0,0.02,0.99817,0.0070142925730468,0.98,1.0,0.7684073103618788,0.0127484330836389,0.7432857532035622,0.7937621070764059,0.183,0.7014292573046857,0.0,2.0,7.069,2.902871968528007,2.0,13.0,92.748,3.1058239071367426,86.0,98.0,0.00183,0.0070142925730468,0.0,0.02,0.07069,0.02902871968528,0.02,0.13,0.92748,0.0310582390713674,0.86,0.98,0.07252,0.0310582390713674,0.02,0.14,0.00183,0.0070142925730468,0.0,0.02,0.0,0.0,0.0,0.0,0.1434756023937414,0.0183773625526735,0.1062524663775339,0.1779671068305387,0.2994647228788519,0.0353802536776504,0.2345679012345679,0.3698630136986301,population_robustness,,weak_heavy,lambda
0.6,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
0.7,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7634918477998915,0.0124106730611074,0.7394976019320888,0.7871737382116879,0.0,0.0,0.0,0.0,1.806,1.497533507674071,0.0,5.0,98.194,1.497533507674071,95.0,100.0,0.0,0.0,0.0,0.0,0.01806,0.0149753350767407,0.0,0.05,0.98194,0.0149753350767407,0.95,1.0,0.01806,0.0149753350767407,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65634077147623,0.0122057699956916,0.6318571726438699,0.6811254170141784,0.2715648716386275,0.0334682584687072,0.2121212121212121,0.3422818791946309,population_robustness,,weak_heavy,lambda
0.7,linear,0.18043,0.0446083512921628,0.09,0.27,0.8195699999999999,0.0446083512921628,0.73,0.91,0.8484642054014466,0.0099226175245099,0.8281902380060577,0.86772917918865,18.043,4.4608351292162824,9.0,27.0,13.323,3.404153236747615,7.0,20.0,68.634,5.46130660830079,58.0,79.0,0.18043,0.0446083512921628,0.09,0.27,0.13323,0.0340415323674761,0.07,0.2,0.68634,0.0546130660830078,0.58,0.79,0.31366,0.0546130660830078,0.21,0.42,0.18043,0.0446083512921628,0.09,0.27,0.0,0.0,0.0,0.0,0.010668264409639,0.0186187280772922,-0.0257530473077289,0.0461201388160584,0.1844784707099104,0.0289138135427079,0.1299435028248587,0.2422360248447205,population_robustness,,weak_heavy,lambda
0.7,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
0.8,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7949080799064241,0.0109308263501434,0.7740990052796635,0.8163080047345043,0.0,0.0,0.0,0.0,9.562,3.2549578723465453,4.0,16.0,90.438,3.2549578723465458,84.0,96.0,0.0,0.0,0.0,0.0,0.09562,0.0325495787234654,0.04,0.16,0.90438,0.0325495787234654,0.84,0.96,0.09562,0.0325495787234654,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610743536280233,0.0136343289989237,0.5336507506255211,0.5873454962468723,0.2057417084375818,0.0300902101957494,0.1494252873563218,0.2658227848101265,population_robustness,,weak_heavy,lambda
0.8,linear,0.3884399999999999,0.0470167733577813,0.3,0.48,0.61156,0.0470167733577813,0.52,0.7,0.8978442117880212,0.0066826247204055,0.8842095043842966,0.9101840086055016,38.844,4.701677335778133,30.0,48.0,16.341,3.663897261543115,9.0,23.024999999999977,44.815,5.063834260460883,35.0,54.02499999999998,0.3884399999999999,0.0470167733577813,0.3,0.48,0.16341,0.0366389726154311,0.09,0.2302499999999998,0.44815,0.0506383426046088,0.35,0.5402499999999998,0.5518500000000002,0.0506383426046088,0.45975,0.65,0.3884399999999999,0.0470167733577813,0.3,0.48,0.0,0.0,0.0,0.0,-0.0960725798411059,0.0181855464147329,-0.1328413517512053,-0.0609559069415326,0.1009026192900705,0.0216356698895456,0.0638297872340425,0.1428571428571428,population_robustness,,weak_heavy,lambda
0.8,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
0.9,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8286783688063397,0.0095283816759113,0.8097088038022626,0.846663372222093,0.0,0.0,0.0,0.0,25.635,4.493101708504155,17.0,35.0,74.365,4.493101708504156,65.0,83.0,0.0,0.0,0.0,0.0,0.25635,0.0449310170850415,0.17,0.35,0.7436499999999999,0.0449310170850415,0.65,0.83,0.25635,0.0449310170850415,0.17,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4507523269391158,0.0146321320913736,0.4211420975813176,0.4779170141784819,0.1378256191996909,0.0244680808378645,0.0869565217391304,0.1834319526627219,population_robustness,,weak_heavy,lambda
0.9,linear,0.53846,0.046209996361867,0.45,0.6202499999999997,0.4615399999999999,0.046209996361867,0.37975,0.55,0.9161985541091964,0.0053209138181446,0.9056210635392232,0.9256356688554492,53.846,4.620999636186703,45.0,62.02499999999998,18.091,3.739345089945792,11.0,25.0,28.063,4.354766927746535,20.0,37.0,0.53846,0.046209996361867,0.45,0.6202499999999997,0.18091,0.0373934508994579,0.11,0.25,0.28063,0.0435476692774653,0.2,0.37,0.7193700000000001,0.0435476692774653,0.63,0.8,0.53846,0.046209996361867,0.45,0.6202499999999997,0.0,0.0,0.0,0.0,-0.1795359203291606,0.0174881111502883,-0.2143854151698648,-0.1456860028217681,0.0513360684696168,0.0158208285057653,0.0204081632653061,0.0869565217391304,population_robustness,,weak_heavy,lambda
0.9,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
1.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8554630098888729,0.008687758409208,0.8384942801219557,0.8727291452759357,0.0,0.0,0.0,0.0,53.075,4.93068825689545,43.0,62.0,46.925,4.93068825689545,38.0,57.0,0.0,0.0,0.0,0.0,0.53075,0.0493068825689544,0.43,0.62,0.46925,0.0493068825689545,0.38,0.57,0.53075,0.0493068825689544,0.43,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331980525437863,0.015374750475833,0.30351782735613,0.3637572977481234,0.0669331849618514,0.0177901403546852,0.0362694300518134,0.1049723756906077,population_robustness,,weak_heavy,lambda
1.0,linear,0.6422800000000001,0.0447884762813785,0.55,0.73,0.35772,0.0447884762813785,0.27,0.4499999999999999,0.9200100695324064,0.0050576680695004,0.9096732737727216,0.9290526971757908,64.228,4.478847628137854,55.0,73.0,18.99,3.731732282174838,12.0,26.0,16.782,3.644689254210811,10.0,24.0,0.6422800000000001,0.0447884762813785,0.55,0.73,0.1899,0.0373173228217483,0.12,0.26,0.16782,0.0364468925421081,0.1,0.24,0.8321799999999999,0.0364468925421081,0.76,0.9,0.6422800000000001,0.0447884762813785,0.55,0.73,0.0,0.0,0.0,0.0,-0.244149238894386,0.0167748468574092,-0.2768772332971034,-0.2121481028400913,0.0229022104990798,0.0108648364560112,0.0050251256281407,0.0471204188481675,population_robustness,,weak_heavy,lambda
1.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6676493660234318,0.015350215794238,0.6376615467242359,0.6978578168909569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_heavy,lambda
0.0,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4992023115293219,0.0222761700384953,0.4558427610633769,0.5420910424309708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_sparse,lambda
0.0,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4992023115293219,0.0222761700384953,0.4558427610633769,0.5420910424309708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_sparse,lambda
0.0,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.0168659858473531,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_sparse,lambda
0.1,geometric,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5450154731087036,0.02089189316492,0.5059179018328875,0.5858983506689859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605640408673892,0.0019332671961777,0.9567759591326104,0.9644913469557964,0.8429605237781905,0.0348867027043188,0.7699115044247787,0.9047619047619048,population_robustness,,weak_sparse,lambda
0.1,linear,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5549479679238605,0.0216768233754763,0.5141808458855107,0.5968650544817191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8538191390888015,0.0048305005682308,0.844072838185906,0.8630205781801553,0.8089179732834171,0.0375387111553847,0.7391304347826086,0.8867924528301887,population_robustness,,weak_sparse,lambda
0.1,min,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5925062861314438,0.0168659858473531,0.5608215013023353,0.6248452430719053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,population_robustness,,weak_sparse,lambda
