trial,seed,analysis,scenario,sigma_q,lambda,operator,policy_violation_rate,veto_preservation_rate,predictive_utility,n_veto_topk,n_weak_nv_topk,n_normal_topk,frac_veto_topk,frac_weak_nv_topk,frac_normal_topk,e_weak_context,observed_veto_rate,false_negative_veto_rate,kendall_tau,jaccard_top_k
5,47,context_noise,low_r_separation,0.1,0.75,min,0.0,1.0,0.7591474642861092,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8326713486128652,0.7391304347826086
5,47,context_noise,low_r_separation,0.15,0.75,linear,0.03,0.97,0.8317177193846864,3.0,0.0,97.0,0.03,0.0,0.97,0.03,0.0,0.03,0.880932932932933,0.680672268907563
5,47,context_noise,low_r_separation,0.15,0.75,geometric,0.0,1.0,0.8203355877753264,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.743659156443994,0.7241379310344828
5,47,context_noise,low_r_separation,0.15,0.75,min,0.0,1.0,0.7688481468888257,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7695235221513811,0.6528925619834711
5,47,context_noise,low_r_separation,0.2,0.75,linear,0.06,0.94,0.8300958966818694,6.0,2.0,92.0,0.06,0.02,0.92,0.08,0.0,0.06,0.8444724724724725,0.639344262295082
5,47,context_noise,low_r_separation,0.2,0.75,geometric,0.01,0.99,0.8124050036530097,1.0,1.0,98.0,0.01,0.01,0.98,0.02,0.0,0.01,0.6802405958520201,0.6666666666666666
5,47,context_noise,low_r_separation,0.2,0.75,min,0.0,1.0,0.7777755032556583,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6878056920661113,0.5873015873015873
6,48,context_noise,low_r_separation,0.0,0.75,linear,0.0,1.0,0.8472394968243253,0.0,6.0,94.0,0.0,0.06,0.94,0.06,0.0,0.0,1.0,1.0
6,48,context_noise,low_r_separation,0.0,0.75,geometric,0.0,1.0,0.8234692147958944,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
6,48,context_noise,low_r_separation,0.0,0.75,min,0.0,1.0,0.7519180646447081,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
6,48,context_noise,low_r_separation,0.05,0.75,linear,0.01,0.99,0.8489929949817144,1.0,6.0,93.0,0.01,0.06,0.93,0.07,0.01,0.01,0.9598678678678679,0.9230769230769231
6,48,context_noise,low_r_separation,0.05,0.75,geometric,0.0,1.0,0.8211951753880676,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8882081330723843,0.9047619047619048
6,48,context_noise,low_r_separation,0.05,0.75,min,0.0,1.0,0.7510756560351264,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9135003921004745,0.8181818181818182
6,48,context_noise,low_r_separation,0.1,0.75,linear,0.02,0.98,0.8439527631061747,2.0,5.0,93.0,0.02,0.05,0.93,0.07,0.0,0.02,0.9184264264264264,0.7857142857142857
6,48,context_noise,low_r_separation,0.1,0.75,geometric,0.0,1.0,0.8173901576107575,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7996050445441311,0.7857142857142857
6,48,context_noise,low_r_separation,0.1,0.75,min,0.0,1.0,0.7529698553722775,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8321260129481572,0.7391304347826086
6,48,context_noise,low_r_separation,0.15,0.75,linear,0.03,0.97,0.8411869256800563,3.0,6.0,91.0,0.03,0.06,0.91,0.09,0.01,0.03,0.8815575575575575,0.7391304347826086
6,48,context_noise,low_r_separation,0.15,0.75,geometric,0.0,1.0,0.8177056382565335,0.0,3.0,97.0,0.0,0.03,0.97,0.03,0.0,0.0,0.7277022454564509,0.639344262295082
