trial,seed,sigma_r,operator_a,operator_b,kendall_tau,jaccard_top_k
421,463,0.1,geometric@0.10,geometric@0.90,-0.21535152574270738,0.15606936416184972
421,463,0.1,geometric@0.10,min,0.06866989219930396,0.2987012987012987
421,463,0.1,geometric@0.50,geometric@0.90,0.15181861124232404,0.3698630136986301
421,463,0.1,geometric@0.50,min,0.5677685950413223,0.6528925619834711
421,463,0.1,geometric@0.90,min,0.07953484424072658,0.2987012987012987
421,463,0.2,linear@0.10,linear@0.50,0.028581387242941795,0.3157894736842105
421,463,0.2,linear@0.10,linear@0.90,-0.20234153263954585,0.06382978723404255
421,463,0.2,linear@0.10,geometric@0.10,0.7007259274520176,0.7391304347826086
421,463,0.2,linear@0.10,geometric@0.50,0.039673897832765294,0.3157894736842105
421,463,0.2,linear@0.10,geometric@0.90,-0.2717667399528185,0.12994350282485875
421,463,0.2,linear@0.10,min,0.04053182721043468,0.30718954248366015
421,463,0.2,linear@0.50,linear@0.90,0.08751515151515153,0.2345679012345679
421,463,0.2,linear@0.50,geometric@0.10,0.1011809163911195,0.3698630136986301
421,463,0.2,linear@0.50,geometric@0.50,0.8509157509157508,0.9047619047619048
421,463,0.2,linear@0.50,geometric@0.90,0.19366598313966735,0.5037593984962406
421,463,0.2,linear@0.50,min,0.4438095238095238,0.5873015873015873
421,463,0.2,linear@0.90,geometric@0.10,-0.19870221010617276,0.07526881720430108
421,463,0.2,linear@0.90,geometric@0.50,0.03188753077489001,0.20481927710843373
421,463,0.2,linear@0.90,geometric@0.90,0.5172330446732236,0.3986013986013986
421,463,0.2,linear@0.90,min,-0.02004320079560088,0.1111111111111111
421,463,0.2,geometric@0.10,geometric@0.50,0.12276612276612275,0.3888888888888889
421,463,0.2,geometric@0.10,geometric@0.90,-0.2418060655514756,0.16279069767441862
421,463,0.2,geometric@0.10,min,0.12645687645687645,0.3888888888888889
421,463,0.2,geometric@0.50,geometric@0.90,0.12302972601290596,0.4492753623188406
421,463,0.2,geometric@0.50,min,0.5385449126134669,0.639344262295082
421,463,0.2,geometric@0.90,min,0.020088192062714356,0.27388535031847133
422,464,0.0,linear@0.10,linear@0.50,0.06912730685017203,0.43884892086330934
422,464,0.0,linear@0.10,linear@0.90,-0.245593419506463,0.08108108108108109
422,464,0.0,linear@0.10,geometric@0.10,0.7787545787545787,0.9047619047619048
422,464,0.0,linear@0.10,geometric@0.50,0.04146557667684428,0.3986013986013986
422,464,0.0,linear@0.10,geometric@0.90,-0.2833698757557637,0.14942528735632185
422,464,0.0,linear@0.10,min,-0.018299058905542002,0.3157894736842105
422,464,0.0,linear@0.50,linear@0.90,-0.021911547250974595,0.15606936416184972
422,464,0.0,linear@0.50,geometric@0.10,0.1671023965141612,0.47058823529411764
422,464,0.0,linear@0.50,geometric@0.50,0.8938458825603951,0.8691588785046729
422,464,0.0,linear@0.50,geometric@0.90,0.12370760021766732,0.3422818791946309
422,464,0.0,linear@0.50,min,0.5328300811850164,0.680672268907563
422,464,0.0,linear@0.90,geometric@0.10,-0.32258674116151675,0.08108108108108109
422,464,0.0,linear@0.90,geometric@0.50,-0.15855621420918023,0.13636363636363635
422,464,0.0,linear@0.90,geometric@0.90,0.16298664312681405,0.26582278481012656
422,464,0.0,linear@0.90,min,-0.15846840740594784,0.11731843575418995
422,464,0.0,geometric@0.10,geometric@0.50,0.13257965056526208,0.42857142857142855
422,464,0.0,geometric@0.10,geometric@0.90,-0.239413899717704,0.15606936416184972
422,464,0.0,geometric@0.10,min,0.059858516234355154,0.3422818791946309
422,464,0.0,geometric@0.50,geometric@0.90,0.07267108167770418,0.32450331125827814
422,464,0.0,geometric@0.50,min,0.5957648546144121,0.7699115044247787
422,464,0.0,geometric@0.90,min,0.04365312107247591,0.2903225806451613
422,464,0.05,linear@0.10,linear@0.50,0.05364099490560383,0.4084507042253521
422,464,0.05,linear@0.10,linear@0.90,-0.30787645238512296,0.07526881720430108
422,464,0.05,linear@0.10,geometric@0.10,0.7736263736263735,0.9047619047619048
422,464,0.05,linear@0.10,geometric@0.50,0.018648018648018648,0.3888888888888889
422,464,0.05,linear@0.10,geometric@0.90,-0.3112987012987013,0.13636363636363635
422,464,0.05,linear@0.10,min,-0.034574028122415223,0.28205128205128205
422,464,0.05,linear@0.50,linear@0.90,-0.0931081081081081,0.15606936416184972
422,464,0.05,linear@0.50,geometric@0.10,0.1564582672167566,0.4492753623188406
422,464,0.05,linear@0.50,geometric@0.50,0.9029126213592235,0.9230769230769231
422,464,0.05,linear@0.50,geometric@0.90,0.11138403401039206,0.3698630136986301
422,464,0.05,linear@0.50,min,0.5190353610621867,0.639344262295082
422,464,0.05,linear@0.90,geometric@0.10,-0.3651610304794747,0.07526881720430108
422,464,0.05,linear@0.90,geometric@0.50,-0.20007363614310247,0.14285714285714285
422,464,0.05,linear@0.90,geometric@0.90,0.14641557781134817,0.2903225806451613
422,464,0.05,linear@0.90,min,-0.19140693862103947,0.11731843575418995
422,464,0.05,geometric@0.10,geometric@0.50,0.11860226104830421,0.42857142857142855
422,464,0.05,geometric@0.10,geometric@0.90,-0.2618430669058534,0.14942528735632185
422,464,0.05,geometric@0.10,min,0.05263157894736843,0.3157894736842105
422,464,0.05,geometric@0.50,geometric@0.90,0.08358960022365111,0.36054421768707484
422,464,0.05,geometric@0.50,min,0.5804016521862984,0.680672268907563
422,464,0.05,geometric@0.90,min,0.05056759545923633,0.30718954248366015
422,464,0.1,linear@0.10,linear@0.50,0.06391408612240643,0.43884892086330934
422,464,0.1,linear@0.10,linear@0.90,-0.31800356506238864,0.08108108108108109
422,464,0.1,linear@0.10,geometric@0.10,0.8049726679597955,0.8691588785046729
422,464,0.1,linear@0.10,geometric@0.50,0.04295991778006167,0.42857142857142855
422,464,0.1,linear@0.10,geometric@0.90,-0.29247947454844003,0.14285714285714285
422,464,0.1,linear@0.10,min,0.008565121412803531,0.32450331125827814
422,464,0.1,linear@0.50,linear@0.90,-0.03849996157688466,0.22699386503067484
422,464,0.1,linear@0.50,geometric@0.10,0.13702165862417237,0.4925373134328358
422,464,0.1,linear@0.50,geometric@0.50,0.8907457322551664,0.8867924528301887
422,464,0.1,linear@0.50,geometric@0.90,0.16911397462790928,0.4084507042253521
422,464,0.1,linear@0.50,min,0.4983339997334399,0.6260162601626016
422,464,0.1,linear@0.90,geometric@0.10,-0.3717691776267605,0.08108108108108109
422,464,0.1,linear@0.90,geometric@0.50,-0.12210626911237255,0.19760479041916168
422,464,0.1,linear@0.90,geometric@0.90,0.23260735581611594,0.36054421768707484
422,464,0.1,linear@0.90,min,-0.15195422746071002,0.16279069767441862
422,464,0.1,geometric@0.10,geometric@0.50,0.11614858040623946,0.4925373134328358
422,464,0.1,geometric@0.10,geometric@0.90,-0.26095631234950123,0.1695906432748538
422,464,0.1,geometric@0.10,min,0.07983682983682984,0.3888888888888889
422,464,0.1,geometric@0.50,geometric@0.90,0.11875295229097779,0.3698630136986301
422,464,0.1,geometric@0.50,min,0.565985803273939,0.6949152542372882
422,464,0.1,geometric@0.90,min,0.054481236203090505,0.32450331125827814
422,464,0.2,linear@0.10,linear@0.50,0.002659312518467448,0.3986013986013986
422,464,0.2,linear@0.10,linear@0.90,-0.27410617551462624,0.0989010989010989
422,464,0.2,linear@0.10,geometric@0.10,0.737289843071184,0.8348623853211009
422,464,0.2,linear@0.10,geometric@0.50,0.004434371842937099,0.3986013986013986
422,464,0.2,linear@0.10,geometric@0.90,-0.2286244172997323,0.19047619047619047
422,464,0.2,linear@0.10,min,0.035247353261620956,0.32450331125827814
422,464,0.2,linear@0.50,linear@0.90,0.0678580053127264,0.22699386503067484
422,464,0.2,linear@0.50,geometric@0.10,0.0984583761562179,0.42857142857142855
422,464,0.2,linear@0.50,geometric@0.50,0.8747252747252746,0.9047619047619048
422,464,0.2,linear@0.50,geometric@0.90,0.29712322885358516,0.45985401459854014
422,464,0.2,linear@0.50,min,0.4967217414109624,0.6129032258064516
422,464,0.2,linear@0.90,geometric@0.10,-0.24879557535658078,0.0989010989010989
422,464,0.2,linear@0.90,geometric@0.50,0.011730788397435458,0.20481927710843373
422,464,0.2,linear@0.90,geometric@0.90,0.34858130340862664,0.36054421768707484
422,464,0.2,linear@0.90,min,-0.05867178690153056,0.14285714285714285
422,464,0.2,geometric@0.10,geometric@0.50,0.0974306269270298,0.42857142857142855
422,464,0.2,geometric@0.10,geometric@0.90,-0.18192187054462505,0.19047619047619047
422,464,0.2,geometric@0.10,min,0.13235710911667453,0.3698630136986301
422,464,0.2,geometric@0.50,geometric@0.90,0.23864337101747174,0.42857142857142855
422,464,0.2,geometric@0.50,min,0.5761904761904761,0.6666666666666666
422,464,0.2,geometric@0.90,min,0.10700592540955038,0.3157894736842105
423,465,0.0,linear@0.10,linear@0.50,0.11100167438195606,0.3986013986013986
423,465,0.0,linear@0.10,linear@0.90,-0.2861825081938934,0.06951871657754011
423,465,0.0,linear@0.10,geometric@0.10,0.772239529248875,0.8518518518518519
423,465,0.0,linear@0.10,geometric@0.50,0.08955362967104649,0.36054421768707484
423,465,0.0,linear@0.10,geometric@0.90,-0.2887012987012987,0.13636363636363635
423,465,0.0,linear@0.10,min,0.01823185414516684,0.30718954248366015
423,465,0.0,linear@0.50,linear@0.90,-0.08565793181177797,0.1834319526627219
423,465,0.0,linear@0.50,geometric@0.10,0.20287769784172663,0.42857142857142855
423,465,0.0,linear@0.50,geometric@0.50,0.8815023805325339,0.8691588785046729
423,465,0.0,linear@0.50,geometric@0.90,0.055833726972130376,0.3698630136986301
423,465,0.0,linear@0.50,min,0.4770091963214713,0.6260162601626016
423,465,0.0,linear@0.90,geometric@0.10,-0.31847203473435226,0.08108108108108109
423,465,0.0,linear@0.90,geometric@0.50,-0.17818460502703065,0.1695906432748538
423,465,0.0,linear@0.90,geometric@0.90,0.2533238667359559,0.36054421768707484
423,465,0.0,linear@0.90,min,-0.16305279000238374,0.1111111111111111
423,465,0.0,geometric@0.10,geometric@0.50,0.17094017094017092,0.3888888888888889
423,465,0.0,geometric@0.10,geometric@0.90,-0.24210243312273155,0.15606936416184972
423,465,0.0,geometric@0.10,min,0.09190156599552571,0.3333333333333333
423,465,0.0,geometric@0.50,geometric@0.90,0.019672733958448246,0.35135135135135137
423,465,0.0,geometric@0.50,min,0.553823088455772,0.7241379310344828
423,465,0.0,geometric@0.90,min,0.00927195033459647,0.26582278481012656
423,465,0.05,linear@0.10,linear@0.50,0.09559484566976324,0.4084507042253521
423,465,0.05,linear@0.10,linear@0.90,-0.3223130772398376,0.08108108108108109
423,465,0.05,linear@0.10,geometric@0.10,0.7614678899082568,0.8181818181818182
423,465,0.05,linear@0.10,geometric@0.50,0.06934731934731934,0.3888888888888889
423,465,0.05,linear@0.10,geometric@0.90,-0.29732243704737227,0.14942528735632185
423,465,0.05,linear@0.10,min,0.009933774834437087,0.3157894736842105
423,465,0.05,linear@0.50,linear@0.90,-0.0794162826420891,0.2345679012345679
423,465,0.05,linear@0.50,geometric@0.10,0.18054959209961355,0.45985401459854014
423,465,0.05,linear@0.50,geometric@0.50,0.8829130664785754,0.8691588785046729
423,465,0.05,linear@0.50,geometric@0.90,0.0941963839776246,0.4084507042253521
423,465,0.05,linear@0.50,min,0.4930633670791151,0.5748031496062992
423,465,0.05,linear@0.90,geometric@0.10,-0.36559496366152056,0.08695652173913043
423,465,0.05,linear@0.90,geometric@0.50,-0.17210812304480483,0.19760479041916168
423,465,0.05,linear@0.90,geometric@0.90,0.24291777650165242,0.3793103448275862
423,465,0.05,linear@0.90,min,-0.17341256771402716,0.12994350282485875
423,465,0.05,geometric@0.10,geometric@0.50,0.15709298635353855,0.4492753623188406
423,465,0.05,geometric@0.10,geometric@0.90,-0.2627450980392157,0.1695906432748538
423,465,0.05,geometric@0.10,min,0.08852149267831837,0.3698630136986301
423,465,0.05,geometric@0.50,geometric@0.90,0.0543221539914974,0.3698630136986301
423,465,0.05,geometric@0.50,min,0.568627450980392,0.6666666666666666
423,465,0.05,geometric@0.90,min,0.012412216233872285,0.27388535031847133
423,465,0.1,linear@0.10,linear@0.50,0.04081632653061225,0.35135135135135137
423,465,0.1,linear@0.10,linear@0.90,-0.2757764727250711,0.09289617486338798
423,465,0.1,linear@0.10,geometric@0.10,0.730356524749048,0.8518518518518519
423,465,0.1,linear@0.10,geometric@0.50,0.0399056774895701,0.3422818791946309
423,465,0.1,linear@0.10,geometric@0.90,-0.2623745930502957,0.14942528735632185
423,465,0.1,linear@0.10,min,0.008403361344537813,0.2987012987012987
423,465,0.1,linear@0.50,linear@0.90,-0.019139868268113137,0.2345679012345679
423,465,0.1,linear@0.50,geometric@0.10,0.14432789432789433,0.3888888888888889
423,465,0.1,linear@0.50,geometric@0.50,0.834597072826662,0.8691588785046729
423,465,0.1,linear@0.50,geometric@0.90,0.17818788447502867,0.43884892086330934
423,465,0.1,linear@0.50,min,0.4578064516129032,0.6
423,465,0.1,linear@0.90,geometric@0.10,-0.2861104341868698,0.10497237569060773
423,465,0.1,linear@0.90,geometric@0.50,-0.12903329948184666,0.19760479041916168
423,465,0.1,linear@0.90,geometric@0.90,0.2671553847752193,0.3698630136986301
423,465,0.1,linear@0.90,min,-0.14179401981568418,0.12359550561797752
423,465,0.1,geometric@0.10,geometric@0.50,0.14137931034482756,0.3793103448275862
423,465,0.1,geometric@0.10,geometric@0.90,-0.20454076367389062,0.1695906432748538
423,465,0.1,geometric@0.10,min,0.10425055928411632,0.3333333333333333
423,465,0.1,geometric@0.50,geometric@0.90,0.10745592435733278,0.3986013986013986
423,465,0.1,geometric@0.50,min,0.5610311921378722,0.680672268907563
423,465,0.1,geometric@0.90,min,0.039196472317491425,0.27388535031847133
423,465,0.2,linear@0.10,linear@0.50,0.04861237076002176,0.3422818791946309
423,465,0.2,linear@0.10,linear@0.90,-0.19678957214410714,0.06951871657754011
423,465,0.2,linear@0.10,geometric@0.10,0.7179487396301552,0.8018018018018018
423,465,0.2,linear@0.10,geometric@0.50,0.05237895572878436,0.36054421768707484
423,465,0.2,linear@0.10,geometric@0.90,-0.23673312254647355,0.12994350282485875
423,465,0.2,linear@0.10,min,0.06958242005185687,0.30718954248366015
423,465,0.2,linear@0.50,linear@0.90,0.11327731092436974,0.25
423,465,0.2,linear@0.50,geometric@0.10,0.14367816091954022,0.3793103448275862
423,465,0.2,linear@0.50,geometric@0.50,0.8518779756656675,0.8691588785046729
423,465,0.2,linear@0.50,geometric@0.90,0.21876341777586944,0.45985401459854014
423,465,0.2,linear@0.50,min,0.45251937984496127,0.5503875968992248
423,465,0.2,linear@0.90,geometric@0.10,-0.15984131827891365,0.07526881720430108
423,465,0.2,linear@0.90,geometric@0.50,0.08703969392635104,0.21951219512195122
423,465,0.2,linear@0.90,geometric@0.90,0.5427624309392266,0.41843971631205673
423,465,0.2,linear@0.90,min,-0.008504654121743789,0.12359550561797752
423,465,0.2,geometric@0.10,geometric@0.50,0.1527319948057137,0.4084507042253521
423,465,0.2,geometric@0.10,geometric@0.90,-0.20038961038961037,0.13636363636363635
423,465,0.2,geometric@0.10,min,0.16308144879573452,0.35135135135135137
423,465,0.2,geometric@0.50,geometric@0.90,0.14840714840714841,0.3888888888888889
423,465,0.2,geometric@0.50,min,0.5499254843517138,0.639344262295082
423,465,0.2,geometric@0.90,min,0.01871069182389937,0.25
424,466,0.0,linear@0.10,linear@0.50,-0.06782106782106781,0.2987012987012987
424,466,0.0,linear@0.10,linear@0.90,-0.33506044905008636,0.03626943005181347
424,466,0.0,linear@0.10,geometric@0.10,0.7087572977481233,0.8181818181818182
424,466,0.0,linear@0.10,geometric@0.50,-0.11742695645251175,0.2578616352201258
424,466,0.0,linear@0.10,geometric@0.90,-0.3437985164740383,0.06951871657754011
424,466,0.0,linear@0.10,min,-0.14333449356073794,0.17647058823529413
424,466,0.0,linear@0.50,linear@0.90,-0.058942356251352725,0.19760479041916168
424,466,0.0,linear@0.50,geometric@0.10,0.024694809430621564,0.36054421768707484
424,466,0.0,linear@0.50,geometric@0.50,0.8436969079170915,0.8348623853211009
424,466,0.0,linear@0.50,geometric@0.90,0.10369553226696084,0.35135135135135137
424,466,0.0,linear@0.50,min,0.3810793650793651,0.5873015873015873
424,466,0.0,linear@0.90,geometric@0.10,-0.3717755043505983,0.05263157894736842
424,466,0.0,linear@0.90,geometric@0.50,-0.1452251177712271,0.1695906432748538
424,466,0.0,linear@0.90,geometric@0.90,0.27416512361364853,0.3888888888888889
424,466,0.0,linear@0.90,min,-0.18084750215863318,0.12994350282485875
424,466,0.0,geometric@0.10,geometric@0.50,-0.02442953020134228,0.3333333333333333
424,466,0.0,geometric@0.10,geometric@0.90,-0.30508165867281895,0.0989010989010989
424,466,0.0,geometric@0.10,min,-0.058074534161490686,0.2422360248447205
424,466,0.0,geometric@0.50,geometric@0.90,0.07740492170022371,0.3333333333333333
424,466,0.0,geometric@0.50,min,0.4633243127759579,0.680672268907563
424,466,0.0,geometric@0.90,min,0.0008868822059179232,0.26582278481012656
424,466,0.05,linear@0.10,linear@0.50,-0.04747162022703819,0.30718954248366015
424,466,0.05,linear@0.10,linear@0.90,-0.34463764985419587,0.03626943005181347
424,466,0.05,linear@0.10,geometric@0.10,0.7087633087633087,0.8018018018018018
424,466,0.05,linear@0.10,geometric@0.50,-0.08204334365325078,0.30718954248366015
424,466,0.05,linear@0.10,geometric@0.90,-0.3449750534568782,0.08695652173913043
424,466,0.05,linear@0.10,min,-0.10384557833308396,0.21951219512195122
424,466,0.05,linear@0.50,linear@0.90,-0.07307692307692307,0.21212121212121213
424,466,0.05,linear@0.50,geometric@0.10,0.0470599198583543,0.36054421768707484
424,466,0.05,linear@0.50,geometric@0.50,0.8472596585804135,0.8867924528301887
424,466,0.05,linear@0.50,geometric@0.90,0.1119866049443514,0.3986013986013986
424,466,0.05,linear@0.50,min,0.39064374250299877,0.6260162601626016
424,466,0.05,linear@0.90,geometric@0.10,-0.39351951789740774,0.04712041884816754
424,466,0.05,linear@0.90,geometric@0.50,-0.17113213086686624,0.17647058823529413
424,466,0.05,linear@0.90,geometric@0.90,0.22537765827998352,0.35135135135135137
424,466,0.05,linear@0.90,min,-0.20836058266360583,0.13636363636363635
424,466,0.05,geometric@0.10,geometric@0.50,0.006243593327742056,0.36054421768707484
424,466,0.05,geometric@0.10,geometric@0.90,-0.3129527317372621,0.10497237569060773
424,466,0.05,geometric@0.10,min,-0.02942836410545836,0.26582278481012656
424,466,0.05,geometric@0.50,geometric@0.90,0.08172584102134003,0.36054421768707484
424,466,0.05,geometric@0.50,min,0.4807007548782225,0.680672268907563
424,466,0.05,geometric@0.90,min,-0.0056137410976120645,0.2903225806451613
424,466,0.1,linear@0.10,linear@0.50,-0.08205128205128205,0.28205128205128205
424,466,0.1,linear@0.10,linear@0.90,-0.3369105691056911,0.03626943005181347
424,466,0.1,linear@0.10,geometric@0.10,0.7192594630251897,0.8018018018018018
424,466,0.1,linear@0.10,geometric@0.50,-0.09692375993165528,0.26582278481012656
424,466,0.1,linear@0.10,geometric@0.90,-0.3273634513574347,0.08695652173913043
424,466,0.1,linear@0.10,min,-0.09853272781119583,0.21212121212121213
424,466,0.1,linear@0.50,linear@0.90,-0.009797114865386099,0.2345679012345679
424,466,0.1,linear@0.50,geometric@0.10,0.0030752026838132517,0.36054421768707484
424,466,0.1,linear@0.50,geometric@0.50,0.8081467113383883,0.8691588785046729
424,466,0.1,linear@0.50,geometric@0.90,0.17290979922085703,0.4084507042253521
424,466,0.1,linear@0.50,min,0.3506425386834513,0.6129032258064516
424,466,0.1,linear@0.90,geometric@0.10,-0.37327384549102977,0.05263157894736842
424,466,0.1,linear@0.90,geometric@0.50,-0.12134664276216894,0.19760479041916168
424,466,0.1,linear@0.90,geometric@0.90,0.3009912799479933,0.3888888888888889
424,466,0.1,linear@0.90,min,-0.18815089007317654,0.13636363636363635
424,466,0.1,geometric@0.10,geometric@0.50,-0.013060039905677489,0.3422818791946309
424,466,0.1,geometric@0.10,geometric@0.90,-0.3057090239410682,0.10497237569060773
424,466,0.1,geometric@0.10,min,-0.01588089330024814,0.28205128205128205
424,466,0.1,geometric@0.50,geometric@0.90,0.1011809163911195,0.3698630136986301
424,466,0.1,geometric@0.50,min,0.46921628277560484,0.6949152542372882
424,466,0.1,geometric@0.90,min,-0.01621174524400331,0.28205128205128205
424,466,0.2,linear@0.10,linear@0.50,-0.10918114143920596,0.28205128205128205
424,466,0.2,linear@0.10,linear@0.90,-0.25392915787004455,0.05263157894736842
424,466,0.2,linear@0.10,geometric@0.10,0.6667720289485747,0.7699115044247787
424,466,0.2,linear@0.10,geometric@0.50,-0.1320981017714409,0.28205128205128205
424,466,0.2,linear@0.10,geometric@0.90,-0.2882450083869495,0.09289617486338798
424,466,0.2,linear@0.10,min,-0.08297482329699725,0.21951219512195122
424,466,0.2,linear@0.50,linear@0.90,0.12991869918699187,0.22699386503067484
424,466,0.2,linear@0.50,geometric@0.10,-0.014407158836689037,0.3333333333333333
424,466,0.2,linear@0.50,geometric@0.50,0.8318042813455658,0.8348623853211009
424,466,0.2,linear@0.50,geometric@0.90,0.28242548818088387,0.42857142857142855
424,466,0.2,linear@0.50,min,0.39352380952380955,0.5873015873015873
424,466,0.2,linear@0.90,geometric@0.10,-0.2198938992878874,0.06382978723404255
424,466,0.2,linear@0.90,geometric@0.50,0.09809467418327716,0.19760479041916168
424,466,0.2,linear@0.90,geometric@0.90,0.4925585176076896,0.3888888888888889
424,466,0.2,linear@0.90,min,-0.023487988326779927,0.13636363636363635
424,466,0.2,geometric@0.10,geometric@0.50,-0.03664066751315073,0.3422818791946309
424,466,0.2,geometric@0.10,geometric@0.90,-0.24593420235878335,0.1111111111111111
424,466,0.2,geometric@0.10,min,0.010779029887310141,0.27388535031847133
424,466,0.2,geometric@0.50,geometric@0.90,0.2041748206131768,0.36054421768707484
424,466,0.2,geometric@0.50,min,0.49326379834854417,0.6949152542372882
424,466,0.2,geometric@0.90,min,0.04474930589580271,0.27388535031847133
425,467,0.0,linear@0.10,linear@0.50,0.18581560283687942,0.41843971631205673
425,467,0.0,linear@0.10,linear@0.90,-0.2067526089625537,0.10497237569060773
425,467,0.0,linear@0.10,geometric@0.10,0.8100577641862046,0.8348623853211009
425,467,0.0,linear@0.10,geometric@0.50,0.15906628582684917,0.3986013986013986
425,467,0.0,linear@0.10,geometric@0.90,-0.19611158072696536,0.1834319526627219
425,467,0.0,linear@0.10,min,0.10466170868855432,0.3422818791946309
425,467,0.0,linear@0.50,linear@0.90,-0.013747228381374725,0.21212121212121213
425,467,0.0,linear@0.50,geometric@0.10,0.25616362631288003,0.48148148148148145
425,467,0.0,linear@0.50,geometric@0.50,0.9171023151605675,0.9230769230769231
425,467,0.0,linear@0.50,geometric@0.90,0.14799588900308325,0.42857142857142855
425,467,0.0,linear@0.50,min,0.5405246094901267,0.7094017094017094
425,467,0.0,linear@0.90,geometric@0.10,-0.2811168794214953,0.10497237569060773
425,467,0.0,linear@0.90,geometric@0.50,-0.1019141722387477,0.20481927710843373
425,467,0.0,linear@0.90,geometric@0.90,0.23892514717509333,0.3422818791946309
425,467,0.0,linear@0.90,min,-0.09434360174089809,0.1695906432748538
425,467,0.0,geometric@0.10,geometric@0.50,0.23180827886710237,0.47058823529411764
425,467,0.0,geometric@0.10,geometric@0.90,-0.18245436837169035,0.19760479041916168
425,467,0.0,geometric@0.10,min,0.1711117770452502,0.4084507042253521
425,467,0.0,geometric@0.50,geometric@0.90,0.12815902507242033,0.4084507042253521
425,467,0.0,geometric@0.50,min,0.5973451327433628,0.7699115044247787
425,467,0.0,geometric@0.90,min,0.10756393977870486,0.3422818791946309
425,467,0.05,linear@0.10,linear@0.50,0.13090172239108408,0.41843971631205673
425,467,0.05,linear@0.10,linear@0.90,-0.255377302436126,0.08695652173913043
425,467,0.05,linear@0.10,geometric@0.10,0.8073674752920037,0.8867924528301887
425,467,0.05,linear@0.10,geometric@0.50,0.1265635772678026,0.3986013986013986
425,467,0.05,linear@0.10,geometric@0.90,-0.23137254901960785,0.1695906432748538
425,467,0.05,linear@0.10,min,0.08277404921700224,0.3333333333333333
425,467,0.05,linear@0.50,linear@0.90,-0.04207673655683925,0.19047619047619047
425,467,0.05,linear@0.50,geometric@0.10,0.21220043572984748,0.47058823529411764
425,467,0.05,linear@0.50,geometric@0.50,0.9075907590759076,0.9607843137254902
425,467,0.05,linear@0.50,geometric@0.90,0.13422688422688422,0.3888888888888889
425,467,0.05,linear@0.50,min,0.4977895667550839,0.7094017094017094
425,467,0.05,linear@0.90,geometric@0.10,-0.30690868509132496,0.08695652173913043
425,467,0.05,linear@0.90,geometric@0.50,-0.13919035719852932,0.19047619047619047
425,467,0.05,linear@0.90,geometric@0.90,0.24057921675671326,0.36054421768707484
425,467,0.05,linear@0.90,min,-0.1392261543498292,0.14942528735632185
425,467,0.05,geometric@0.10,geometric@0.50,0.20660107902253252,0.4492753623188406
425,467,0.05,geometric@0.10,geometric@0.90,-0.2028740490278952,0.1834319526627219
425,467,0.05,geometric@0.10,min,0.15881226053639846,0.3793103448275862
425,467,0.05,geometric@0.50,geometric@0.90,0.1015463409829607,0.3986013986013986
425,467,0.05,geometric@0.50,min,0.5622188905547226,0.7241379310344828
425,467,0.05,geometric@0.90,min,0.055594283722551416,0.3157894736842105
425,467,0.1,linear@0.10,linear@0.50,0.13834781740085905,0.4084507042253521
425,467,0.1,linear@0.10,linear@0.90,-0.2669461077844312,0.08695652173913043
425,467,0.1,linear@0.10,geometric@0.10,0.7844105488566224,0.8691588785046729
425,467,0.1,linear@0.10,geometric@0.50,0.12325773410679423,0.3888888888888889
425,467,0.1,linear@0.10,geometric@0.90,-0.22126664157025996,0.1695906432748538
425,467,0.1,linear@0.10,min,0.09078953344785388,0.3422818791946309
425,467,0.1,linear@0.50,linear@0.90,-0.08047797293406277,0.19047619047619047
425,467,0.1,linear@0.50,geometric@0.10,0.22331534962445784,0.4492753623188406
425,467,0.1,linear@0.50,geometric@0.50,0.8986522911051213,0.8867924528301887
425,467,0.1,linear@0.50,geometric@0.90,0.16960068699012448,0.45985401459854014
425,467,0.1,linear@0.50,min,0.5396667141432845,0.680672268907563
425,467,0.1,linear@0.90,geometric@0.10,-0.3220134722958238,0.08695652173913043
425,467,0.1,linear@0.90,geometric@0.50,-0.18025117073091695,0.17647058823529413
425,467,0.1,linear@0.90,geometric@0.90,0.1561071500208118,0.3157894736842105
425,467,0.1,linear@0.90,min,-0.17577600820683859,0.13636363636363635
425,467,0.1,geometric@0.10,geometric@0.50,0.20184994861253855,0.42857142857142855
425,467,0.1,geometric@0.10,geometric@0.90,-0.19504643962848298,0.1695906432748538
425,467,0.1,geometric@0.10,min,0.1647509578544061,0.3793103448275862
425,467,0.1,geometric@0.50,geometric@0.90,0.13401849948612538,0.42857142857142855
425,467,0.1,geometric@0.50,min,0.6034777208507996,0.7543859649122807
425,467,0.1,geometric@0.90,min,0.09214583711228005,0.3422818791946309
425,467,0.2,linear@0.10,linear@0.50,0.08034158243290346,0.3157894736842105
425,467,0.2,linear@0.10,linear@0.90,-0.22138126773888359,0.06382978723404255
425,467,0.2,linear@0.10,geometric@0.10,0.74778698561291,0.7857142857142857
425,467,0.2,linear@0.10,geometric@0.50,0.08606896879216058,0.35135135135135137
425,467,0.2,linear@0.10,geometric@0.90,-0.22828800863799678,0.14285714285714285
425,467,0.2,linear@0.10,min,0.12844611991918722,0.3333333333333333
425,467,0.2,linear@0.50,linear@0.90,0.022060606060606062,0.2345679012345679
425,467,0.2,linear@0.50,geometric@0.10,0.15049598488427018,0.3698630136986301
425,467,0.2,linear@0.50,geometric@0.50,0.8776229941809205,0.8691588785046729
425,467,0.2,linear@0.50,geometric@0.90,0.20656951191302336,0.5151515151515151
