trial,seed,sigma_r,config_id,operator,lambda,policy_violation_rate,kendall_tau,jaccard_top_k
960,1002,0.05,geometric@0.50,geometric,0.5,0.0,0.7111620525480515,0.8691588785046729
960,1002,0.05,geometric@0.90,geometric,0.9,0.0,0.5193292966930602,0.7543859649122807
960,1002,0.05,min,min,,0.0,0.6989466530750935,0.8348623853211009
960,1002,0.1,linear@0.10,linear,0.1,0.0,0.8749757328674043,0.9607843137254902
960,1002,0.1,linear@0.50,linear,0.5,0.0,0.42040373933071395,0.639344262295082
960,1002,0.1,linear@0.90,linear,0.9,0.49,0.08274927953438735,0.41843971631205673
960,1002,0.1,geometric@0.10,geometric,0.1,0.0,0.799820305480683,0.8867924528301887
960,1002,0.1,geometric@0.50,geometric,0.5,0.0,0.4507002801120447,0.6666666666666666
960,1002,0.1,geometric@0.90,geometric,0.9,0.0,0.26095238095238094,0.5873015873015873
960,1002,0.1,min,min,,0.0,0.5115442278860569,0.7241379310344828
960,1002,0.2,linear@0.10,linear,0.1,0.0,0.7487179487179486,0.9047619047619048
960,1002,0.2,linear@0.50,linear,0.5,0.0,0.17130643311437804,0.43884892086330934
960,1002,0.2,linear@0.90,linear,0.9,0.4,-0.24367132261337515,0.22699386503067484
960,1002,0.2,geometric@0.10,geometric,0.1,0.0,0.6016380016380016,0.8018018018018018
960,1002,0.2,geometric@0.50,geometric,0.5,0.0,0.19560094265514527,0.4925373134328358
960,1002,0.2,geometric@0.90,geometric,0.9,0.0,-0.05761953904368766,0.30718954248366015
960,1002,0.2,min,min,,0.0,0.24040354330708666,0.5625
961,1003,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
961,1003,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
961,1003,0.0,linear@0.90,linear,0.9,0.37,1.0,1.0
961,1003,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
961,1003,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
961,1003,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
961,1003,0.0,min,min,,0.0,1.0,1.0
961,1003,0.05,linear@0.10,linear,0.1,0.0,0.9445544554455447,0.9801980198019802
961,1003,0.05,linear@0.50,linear,0.5,0.0,0.7235053235053235,0.8018018018018018
961,1003,0.05,linear@0.90,linear,0.9,0.44,0.2679565065161762,0.5384615384615384
961,1003,0.05,geometric@0.10,geometric,0.1,0.0,0.9153562415065034,0.9607843137254902
961,1003,0.05,geometric@0.50,geometric,0.5,0.0,0.732022932022932,0.8018018018018018
961,1003,0.05,geometric@0.90,geometric,0.9,0.0,0.5470922882427307,0.7699115044247787
961,1003,0.05,min,min,,0.0,0.7853479853479852,0.9047619047619048
961,1003,0.1,linear@0.10,linear,0.1,0.0,0.8709308966304969,0.941747572815534
961,1003,0.1,linear@0.50,linear,0.5,0.0,0.4660292626394322,0.6949152542372882
961,1003,0.1,linear@0.90,linear,0.9,0.42,-0.06055432335817229,0.3793103448275862
961,1003,0.1,geometric@0.10,geometric,0.1,0.0,0.8095573972844295,0.8691588785046729
961,1003,0.1,geometric@0.50,geometric,0.5,0.0,0.48610464213631427,0.7543859649122807
961,1003,0.1,geometric@0.90,geometric,0.9,0.0,0.23548228346456695,0.5625
961,1003,0.1,min,min,,0.0,0.588811630847029,0.7699115044247787
961,1003,0.2,linear@0.10,linear,0.1,0.0,0.7602875112309077,0.8867924528301887
961,1003,0.2,linear@0.50,linear,0.5,0.0,0.26993110236220474,0.5625
961,1003,0.2,linear@0.90,linear,0.9,0.26,-0.1313684314726011,0.3333333333333333
961,1003,0.2,geometric@0.10,geometric,0.1,0.0,0.576062932117669,0.8018018018018018
961,1003,0.2,geometric@0.50,geometric,0.5,0.0,0.2677681615525832,0.6129032258064516
961,1003,0.2,geometric@0.90,geometric,0.9,0.0,0.08700939745715866,0.48148148148148145
961,1003,0.2,min,min,,0.0,0.3073548387096774,0.6
962,1004,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
962,1004,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
962,1004,0.0,linear@0.90,linear,0.9,0.48,1.0,1.0
962,1004,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
962,1004,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
962,1004,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
962,1004,0.0,min,min,,0.0,1.0,1.0
962,1004,0.05,linear@0.10,linear,0.1,0.0,0.9275247524752477,0.9801980198019802
962,1004,0.05,linear@0.50,linear,0.5,0.0,0.6276975624902966,0.7543859649122807
962,1004,0.05,linear@0.90,linear,0.9,0.44,0.28601806492331583,0.5748031496062992
962,1004,0.05,geometric@0.10,geometric,0.1,0.0,0.8838758804492672,0.941747572815534
962,1004,0.05,geometric@0.50,geometric,0.5,0.0,0.6420906888196608,0.8518518518518519
962,1004,0.05,geometric@0.90,geometric,0.9,0.0,0.52026082906381,0.7543859649122807
962,1004,0.05,min,min,,0.0,0.6902042229145032,0.8518518518518519
962,1004,0.1,linear@0.10,linear,0.1,0.0,0.8606095903708018,0.9607843137254902
962,1004,0.1,linear@0.50,linear,0.5,0.0,0.42714713003845617,0.680672268907563
962,1004,0.1,linear@0.90,linear,0.9,0.4,-0.00514868415354117,0.4084507042253521
962,1004,0.1,geometric@0.10,geometric,0.1,0.0,0.7336051647978254,0.8348623853211009
962,1004,0.1,geometric@0.50,geometric,0.5,0.0,0.466608720846009,0.6949152542372882
962,1004,0.1,geometric@0.90,geometric,0.9,0.0,0.20954457364341084,0.5503875968992248
962,1004,0.1,min,min,,0.0,0.5039837751702159,0.6949152542372882
962,1004,0.2,linear@0.10,linear,0.1,0.0,0.7486930545182973,0.9230769230769231
962,1004,0.2,linear@0.50,linear,0.5,0.0,0.15812257917521078,0.5037593984962406
962,1004,0.2,linear@0.90,linear,0.9,0.4,-0.3012086558047887,0.19047619047619047
962,1004,0.2,geometric@0.10,geometric,0.1,0.0,0.673101673101673,0.7857142857142857
962,1004,0.2,geometric@0.50,geometric,0.5,0.0,0.16255217650566486,0.5384615384615384
962,1004,0.2,geometric@0.90,geometric,0.9,0.0,-0.14981750275867922,0.2987012987012987
962,1004,0.2,min,min,,0.0,0.16933139534883723,0.5503875968992248
963,1005,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
963,1005,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
963,1005,0.0,linear@0.90,linear,0.9,0.45,1.0,1.0
963,1005,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
963,1005,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
963,1005,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
963,1005,0.0,min,min,,0.0,1.0,1.0
963,1005,0.05,linear@0.10,linear,0.1,0.0,0.9449504950495051,0.9801980198019802
963,1005,0.05,linear@0.50,linear,0.5,0.0,0.6491228070175439,0.7543859649122807
963,1005,0.05,linear@0.90,linear,0.9,0.43,0.3233333592000031,0.6260162601626016
963,1005,0.05,geometric@0.10,geometric,0.1,0.0,0.8954443614637789,0.9230769230769231
963,1005,0.05,geometric@0.50,geometric,0.5,0.0,0.6792149292149291,0.7857142857142857
963,1005,0.05,geometric@0.90,geometric,0.9,0.0,0.5350821744627055,0.7699115044247787
963,1005,0.05,min,min,,0.0,0.7027027027027026,0.7857142857142857
963,1005,0.1,linear@0.10,linear,0.1,0.0,0.8645544554455448,0.9801980198019802
963,1005,0.1,linear@0.50,linear,0.5,0.0,0.45563310069790636,0.680672268907563
963,1005,0.1,linear@0.90,linear,0.9,0.41,0.036529033806925716,0.42857142857142855
963,1005,0.1,geometric@0.10,geometric,0.1,0.0,0.7714712471994026,0.9230769230769231
963,1005,0.1,geometric@0.50,geometric,0.5,0.0,0.478706736932061,0.680672268907563
963,1005,0.1,geometric@0.90,geometric,0.9,0.0,0.22738664843928005,0.5037593984962406
963,1005,0.1,min,min,,0.0,0.49248452696728556,0.7094017094017094
963,1005,0.2,linear@0.10,linear,0.1,0.0,0.777538185085355,0.8867924528301887
963,1005,0.2,linear@0.50,linear,0.5,0.0,0.0867420349434738,0.42857142857142855
963,1005,0.2,linear@0.90,linear,0.9,0.34,-0.14161730377018347,0.26582278481012656
963,1005,0.2,geometric@0.10,geometric,0.1,0.0,0.5969569942555504,0.7543859649122807
963,1005,0.2,geometric@0.50,geometric,0.5,0.0,0.09707016995099571,0.43884892086330934
963,1005,0.2,geometric@0.90,geometric,0.9,0.0,-0.043352076909123884,0.3422818791946309
963,1005,0.2,min,min,,0.0,0.1422623178348369,0.5151515151515151
964,1006,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
964,1006,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
964,1006,0.0,linear@0.90,linear,0.9,0.44,1.0,1.0
964,1006,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
964,1006,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
964,1006,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
964,1006,0.0,min,min,,0.0,1.0,1.0
964,1006,0.05,linear@0.10,linear,0.1,0.0,0.93980198019802,0.9801980198019802
964,1006,0.05,linear@0.50,linear,0.5,0.0,0.6553644553644553,0.8018018018018018
964,1006,0.05,linear@0.90,linear,0.9,0.52,0.3827170537207111,0.5873015873015873
964,1006,0.05,geometric@0.10,geometric,0.1,0.0,0.8655713218820015,0.9230769230769231
964,1006,0.05,geometric@0.50,geometric,0.5,0.0,0.6656472986748218,0.8348623853211009
964,1006,0.05,geometric@0.90,geometric,0.9,0.0,0.5630816170861938,0.7391304347826086
964,1006,0.05,min,min,,0.0,0.6815813117699911,0.8867924528301887
964,1006,0.1,linear@0.10,linear,0.1,0.0,0.8846153846153846,0.9047619047619048
964,1006,0.1,linear@0.50,linear,0.5,0.0,0.48234039717446353,0.6260162601626016
964,1006,0.1,linear@0.90,linear,0.9,0.41,-0.0029945087582192694,0.42857142857142855
964,1006,0.1,geometric@0.10,geometric,0.1,0.0,0.7914929107589657,0.8181818181818182
964,1006,0.1,geometric@0.50,geometric,0.5,0.0,0.4830841856805664,0.6129032258064516
964,1006,0.1,geometric@0.90,geometric,0.9,0.0,0.2474920634920635,0.5873015873015873
964,1006,0.1,min,min,,0.0,0.4576271186440679,0.680672268907563
964,1006,0.2,linear@0.10,linear,0.1,0.0,0.7764186204553178,0.8348623853211009
964,1006,0.2,linear@0.50,linear,0.5,0.0,0.1348826611984507,0.5037593984962406
964,1006,0.2,linear@0.90,linear,0.9,0.39,-0.27289104766139455,0.27388535031847133
964,1006,0.2,geometric@0.10,geometric,0.1,0.0,0.5866004209898291,0.7543859649122807
964,1006,0.2,geometric@0.50,geometric,0.5,0.0,0.17950581395348836,0.5503875968992248
964,1006,0.2,geometric@0.90,geometric,0.9,0.0,-0.10792671866497368,0.3422818791946309
964,1006,0.2,min,min,,0.0,0.2890843662534986,0.6260162601626016
965,1007,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
965,1007,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
965,1007,0.0,linear@0.90,linear,0.9,0.55,1.0,1.0
965,1007,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
965,1007,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
965,1007,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
965,1007,0.0,min,min,,0.0,1.0,1.0
965,1007,0.05,linear@0.10,linear,0.1,0.0,0.9444768006212386,0.9607843137254902
965,1007,0.05,linear@0.50,linear,0.5,0.0,0.71007371007371,0.8018018018018018
965,1007,0.05,linear@0.90,linear,0.9,0.5,0.3862010143728293,0.6
965,1007,0.05,geometric@0.10,geometric,0.1,0.0,0.8839173405211143,0.8867924528301887
965,1007,0.05,geometric@0.50,geometric,0.5,0.0,0.7064701064701064,0.8018018018018018
965,1007,0.05,geometric@0.90,geometric,0.9,0.0,0.5658170914542728,0.7241379310344828
965,1007,0.05,min,min,,0.0,0.6952089704383283,0.8348623853211009
965,1007,0.1,linear@0.10,linear,0.1,0.0,0.90739357729649,0.9230769230769231
965,1007,0.1,linear@0.50,linear,0.5,0.0,0.4831232797334493,0.6949152542372882
965,1007,0.1,linear@0.90,linear,0.9,0.45,0.039553863368915115,0.41843971631205673
965,1007,0.1,geometric@0.10,geometric,0.1,0.0,0.8253482840638805,0.8348623853211009
965,1007,0.1,geometric@0.50,geometric,0.5,0.0,0.5025351296537738,0.6949152542372882
965,1007,0.1,geometric@0.90,geometric,0.9,0.0,0.30463492063492065,0.5873015873015873
965,1007,0.1,min,min,,0.0,0.4947124438649863,0.6949152542372882
965,1007,0.2,linear@0.10,linear,0.1,0.0,0.7831070357961559,0.8691588785046729
965,1007,0.2,linear@0.50,linear,0.5,0.0,0.16417910447761194,0.48148148148148145
965,1007,0.2,linear@0.90,linear,0.9,0.38,-0.3108897049765955,0.28205128205128205
965,1007,0.2,geometric@0.10,geometric,0.1,0.0,0.6111418430775393,0.7699115044247787
965,1007,0.2,geometric@0.50,geometric,0.5,0.0,0.197509660798626,0.45985401459854014
965,1007,0.2,geometric@0.90,geometric,0.9,0.0,-0.12608331003634332,0.36054421768707484
965,1007,0.2,min,min,,0.0,0.30167322834645677,0.5625
966,1008,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
966,1008,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
966,1008,0.0,linear@0.90,linear,0.9,0.53,1.0,1.0
966,1008,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
966,1008,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
966,1008,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
966,1008,0.0,min,min,,0.0,1.0,1.0
966,1008,0.05,linear@0.10,linear,0.1,0.0,0.9281692875169869,0.9607843137254902
966,1008,0.05,linear@0.50,linear,0.5,0.0,0.6657214345287739,0.8181818181818182
966,1008,0.05,linear@0.90,linear,0.9,0.51,0.3125473666192191,0.6260162601626016
966,1008,0.05,geometric@0.10,geometric,0.1,0.0,0.8641584158415844,0.9801980198019802
966,1008,0.05,geometric@0.50,geometric,0.5,0.0,0.6917431192660549,0.8181818181818182
966,1008,0.05,geometric@0.90,geometric,0.9,0.0,0.5028957528957528,0.7857142857142857
966,1008,0.05,min,min,,0.0,0.7804837364470391,0.8181818181818182
966,1008,0.1,linear@0.10,linear,0.1,0.0,0.8671235484485057,0.941747572815534
966,1008,0.1,linear@0.50,linear,0.5,0.0,0.4176940793930361,0.639344262295082
966,1008,0.1,linear@0.90,linear,0.9,0.56,0.07433073493943877,0.5037593984962406
966,1008,0.1,geometric@0.10,geometric,0.1,0.0,0.7534798534798535,0.9047619047619048
966,1008,0.1,geometric@0.50,geometric,0.5,0.0,0.4596938084270424,0.639344262295082
966,1008,0.1,geometric@0.90,geometric,0.9,0.0,0.1996298866527874,0.5151515151515151
966,1008,0.1,min,min,,0.0,0.47337369973606586,0.7543859649122807
966,1008,0.2,linear@0.10,linear,0.1,0.0,0.7441150044923631,0.8867924528301887
966,1008,0.2,linear@0.50,linear,0.5,0.0,0.13761270931730354,0.45985401459854014
966,1008,0.2,linear@0.90,linear,0.9,0.42,-0.2455004964091356,0.27388535031847133
966,1008,0.2,geometric@0.10,geometric,0.1,0.0,0.5920222806327563,0.8018018018018018
966,1008,0.2,geometric@0.50,geometric,0.5,0.0,0.1580077286389008,0.45985401459854014
966,1008,0.2,geometric@0.90,geometric,0.9,0.0,-0.052108748692924374,0.3157894736842105
966,1008,0.2,min,min,,0.0,0.18378056052474656,0.5384615384615384
967,1009,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
967,1009,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
967,1009,0.0,linear@0.90,linear,0.9,0.53,1.0,1.0
967,1009,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
967,1009,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
967,1009,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
967,1009,0.0,min,min,,0.0,1.0,1.0
967,1009,0.05,linear@0.10,linear,0.1,0.0,0.935934769947583,0.9607843137254902
967,1009,0.05,linear@0.50,linear,0.5,0.0,0.717764804003336,0.8181818181818182
967,1009,0.05,linear@0.90,linear,0.9,0.53,0.32805442159262777,0.6260162601626016
967,1009,0.05,geometric@0.10,geometric,0.1,0.0,0.893224616579305,0.9607843137254902
967,1009,0.05,geometric@0.50,geometric,0.5,0.0,0.7153153153153152,0.8018018018018018
967,1009,0.05,geometric@0.90,geometric,0.9,0.0,0.5678893178893178,0.7857142857142857
967,1009,0.05,min,min,,0.0,0.7302072714916753,0.8348623853211009
967,1009,0.1,linear@0.10,linear,0.1,0.0,0.8543972044263248,0.9607843137254902
967,1009,0.1,linear@0.50,linear,0.5,0.0,0.4446451612903225,0.6
967,1009,0.1,linear@0.90,linear,0.9,0.45,-0.02333356205866162,0.43884892086330934
967,1009,0.1,geometric@0.10,geometric,0.1,0.0,0.7458375806999661,0.8348623853211009
967,1009,0.1,geometric@0.50,geometric,0.5,0.0,0.4442223110755697,0.6260162601626016
967,1009,0.1,geometric@0.90,geometric,0.9,0.0,0.20682302771855007,0.4925373134328358
967,1009,0.1,min,min,,0.0,0.46926536731634183,0.7241379310344828
967,1009,0.2,linear@0.10,linear,0.1,0.0,0.7638814016172508,0.8867924528301887
967,1009,0.2,linear@0.50,linear,0.5,0.0,0.10770811921891059,0.42857142857142855
967,1009,0.2,linear@0.90,linear,0.9,0.47,-0.21182268528590026,0.2903225806451613
967,1009,0.2,geometric@0.10,geometric,0.1,0.0,0.5668541778042858,0.8518518518518519
967,1009,0.2,geometric@0.50,geometric,0.5,0.0,0.12493388342325187,0.4492753623188406
967,1009,0.2,geometric@0.90,geometric,0.9,0.0,-0.015307877536979706,0.30718954248366015
967,1009,0.2,min,min,,0.0,0.1709004174120453,0.5384615384615384
968,1010,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
968,1010,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
968,1010,0.0,linear@0.90,linear,0.9,0.42,1.0,1.0
968,1010,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
968,1010,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
968,1010,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
968,1010,0.0,min,min,,0.0,1.0,1.0
968,1010,0.05,linear@0.10,linear,0.1,0.0,0.9235099980586293,0.9607843137254902
968,1010,0.05,linear@0.50,linear,0.5,0.0,0.6402948402948402,0.8018018018018018
968,1010,0.05,linear@0.90,linear,0.9,0.36,0.21525649217653833,0.5151515151515151
968,1010,0.05,geometric@0.10,geometric,0.1,0.0,0.8853988197220636,0.941747572815534
968,1010,0.05,geometric@0.50,geometric,0.5,0.0,0.6479750778816199,0.8518518518518519
968,1010,0.05,geometric@0.90,geometric,0.9,0.0,0.4770614692653673,0.7241379310344828
968,1010,0.05,min,min,,0.0,0.6550368550368549,0.8018018018018018
968,1010,0.1,linear@0.10,linear,0.1,0.0,0.8534170949933372,0.941747572815534
968,1010,0.1,linear@0.50,linear,0.5,0.0,0.41515151515151516,0.6528925619834711
968,1010,0.1,linear@0.90,linear,0.9,0.42,0.038443846077322825,0.42857142857142855
968,1010,0.1,geometric@0.10,geometric,0.1,0.0,0.7396891035342354,0.8867924528301887
968,1010,0.1,geometric@0.50,geometric,0.5,0.0,0.43002754820936634,0.6528925619834711
968,1010,0.1,geometric@0.90,geometric,0.9,0.0,0.16639027086788283,0.48148148148148145
968,1010,0.1,min,min,,0.0,0.38933097553787205,0.7094017094017094
968,1010,0.2,linear@0.10,linear,0.1,0.0,0.745193171608266,0.8867924528301887
968,1010,0.2,linear@0.50,linear,0.5,0.0,0.06962757344436733,0.5151515151515151
968,1010,0.2,linear@0.90,linear,0.9,0.41,-0.27271102724534524,0.22699386503067484
968,1010,0.2,geometric@0.10,geometric,0.1,0.0,0.6099267978869352,0.7857142857142857
968,1010,0.2,geometric@0.50,geometric,0.5,0.0,0.08882720333102011,0.5151515151515151
968,1010,0.2,geometric@0.90,geometric,0.9,0.0,-0.10001838573267145,0.35135135135135137
968,1010,0.2,min,min,,0.0,0.12903225806451613,0.6
969,1011,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
969,1011,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
969,1011,0.0,linear@0.90,linear,0.9,0.55,1.0,1.0
969,1011,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
969,1011,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
969,1011,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
969,1011,0.0,min,min,,0.0,1.0,1.0
969,1011,0.05,linear@0.10,linear,0.1,0.0,0.9180198019801982,0.9801980198019802
969,1011,0.05,linear@0.50,linear,0.5,0.0,0.7210368541703404,0.8691588785046729
969,1011,0.05,linear@0.90,linear,0.9,0.51,0.28165130124010823,0.5503875968992248
969,1011,0.05,geometric@0.10,geometric,0.1,0.0,0.8913368185212847,0.9230769230769231
969,1011,0.05,geometric@0.50,geometric,0.5,0.0,0.7318957771787962,0.8867924528301887
969,1011,0.05,geometric@0.90,geometric,0.9,0.0,0.5214392803598201,0.7241379310344828
969,1011,0.05,min,min,,0.0,0.7136307529536238,0.8691588785046729
969,1011,0.1,linear@0.10,linear,0.1,0.0,0.8621054487744665,0.8691588785046729
969,1011,0.1,linear@0.50,linear,0.5,0.0,0.49380430138156967,0.680672268907563
969,1011,0.1,linear@0.90,linear,0.9,0.51,0.07754978525383316,0.43884892086330934
969,1011,0.1,geometric@0.10,geometric,0.1,0.0,0.8296495956873317,0.8867924528301887
969,1011,0.1,geometric@0.50,geometric,0.5,0.0,0.5178410794602698,0.7241379310344828
969,1011,0.1,geometric@0.90,geometric,0.9,0.0,0.24532480314960634,0.5625
969,1011,0.1,min,min,,0.0,0.477955758962624,0.7391304347826086
969,1011,0.2,linear@0.10,linear,0.1,0.0,0.7811320754716983,0.8867924528301887
969,1011,0.2,linear@0.50,linear,0.5,0.0,0.27398255813953487,0.5503875968992248
969,1011,0.2,linear@0.90,linear,0.9,0.4,-0.3006147338219671,0.2903225806451613
969,1011,0.2,geometric@0.10,geometric,0.1,0.0,0.6914004914004913,0.8018018018018018
969,1011,0.2,geometric@0.50,geometric,0.5,0.0,0.2733759842519685,0.5625
969,1011,0.2,geometric@0.90,geometric,0.9,0.0,-0.071455938697318,0.3793103448275862
969,1011,0.2,min,min,,0.0,0.21609798775153102,0.5748031496062992
970,1012,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
970,1012,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
970,1012,0.0,linear@0.90,linear,0.9,0.54,1.0,1.0
970,1012,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
970,1012,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
970,1012,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
970,1012,0.0,min,min,,0.0,1.0,1.0
970,1012,0.05,linear@0.10,linear,0.1,0.0,0.9192842185417859,0.941747572815534
970,1012,0.05,linear@0.50,linear,0.5,0.0,0.6233504114267971,0.7543859649122807
970,1012,0.05,linear@0.90,linear,0.9,0.5,0.24372112838242088,0.6528925619834711
970,1012,0.05,geometric@0.10,geometric,0.1,0.0,0.8766419189034839,0.941747572815534
970,1012,0.05,geometric@0.50,geometric,0.5,0.0,0.6537264537264537,0.8018018018018018
970,1012,0.05,geometric@0.90,geometric,0.9,0.0,0.4105511346890656,0.7094017094017094
970,1012,0.05,min,min,,0.0,0.6534749034749034,0.7857142857142857
970,1012,0.1,linear@0.10,linear,0.1,0.0,0.854368932038835,0.9230769230769231
970,1012,0.1,linear@0.50,linear,0.5,0.0,0.4226309476209516,0.6260162601626016
970,1012,0.1,linear@0.90,linear,0.9,0.47,0.05206110685396128,0.4492753623188406
970,1012,0.1,geometric@0.10,geometric,0.1,0.0,0.7293800539083559,0.8867924528301887
970,1012,0.1,geometric@0.50,geometric,0.5,0.0,0.4471544715447154,0.6129032258064516
970,1012,0.1,geometric@0.90,geometric,0.9,0.0,0.26948878093916256,0.5151515151515151
970,1012,0.1,min,min,,0.0,0.432189168573608,0.7391304347826086
970,1012,0.2,linear@0.10,linear,0.1,0.0,0.7668841474166814,0.8691588785046729
970,1012,0.2,linear@0.50,linear,0.5,0.0,0.1347772416114914,0.4925373134328358
970,1012,0.2,linear@0.90,linear,0.9,0.43,-0.24486320679778706,0.21212121212121213
970,1012,0.2,geometric@0.10,geometric,0.1,0.0,0.5992953011817996,0.7241379310344828
970,1012,0.2,geometric@0.50,geometric,0.5,0.0,0.13260423786739578,0.5037593984962406
970,1012,0.2,geometric@0.90,geometric,0.9,0.0,-0.05217002237136465,0.3333333333333333
970,1012,0.2,min,min,,0.0,0.08073097386074485,0.5151515151515151
971,1013,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
971,1013,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
971,1013,0.0,linear@0.90,linear,0.9,0.51,1.0,1.0
971,1013,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
971,1013,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
971,1013,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
971,1013,0.0,min,min,,0.0,1.0,1.0
971,1013,0.05,linear@0.10,linear,0.1,0.0,0.9291089108910894,0.9801980198019802
971,1013,0.05,linear@0.50,linear,0.5,0.0,0.7002695417789759,0.8867924528301887
971,1013,0.05,linear@0.90,linear,0.9,0.49,0.31591217134211025,0.6
971,1013,0.05,geometric@0.10,geometric,0.1,0.0,0.8722927557879014,0.9230769230769231
971,1013,0.05,geometric@0.50,geometric,0.5,0.0,0.7139834244401341,0.8691588785046729
971,1013,0.05,geometric@0.90,geometric,0.9,0.0,0.4464767616191903,0.7241379310344828
971,1013,0.05,min,min,,0.0,0.6863744478423378,0.8348623853211009
971,1013,0.1,linear@0.10,linear,0.1,0.0,0.8805078416728903,0.9230769230769231
971,1013,0.1,linear@0.50,linear,0.5,0.0,0.5211508332146418,0.680672268907563
971,1013,0.1,linear@0.90,linear,0.9,0.52,-0.09412674536937299,0.36054421768707484
971,1013,0.1,geometric@0.10,geometric,0.1,0.0,0.7693528478222537,0.8691588785046729
971,1013,0.1,geometric@0.50,geometric,0.5,0.0,0.5310934276451518,0.7094017094017094
971,1013,0.1,geometric@0.90,geometric,0.9,0.0,0.17902131782945735,0.5503875968992248
971,1013,0.1,min,min,,0.0,0.5116416150898908,0.7094017094017094
971,1013,0.2,linear@0.10,linear,0.1,0.0,0.7290206648697216,0.8867924528301887
971,1013,0.2,linear@0.50,linear,0.5,0.0,0.2252272472225339,0.4925373134328358
971,1013,0.2,linear@0.90,linear,0.9,0.42,-0.23634254065418997,0.2578616352201258
971,1013,0.2,geometric@0.10,geometric,0.1,0.0,0.5504939356052634,0.7094017094017094
971,1013,0.2,geometric@0.50,geometric,0.5,0.0,0.22715706685172335,0.5151515151515151
971,1013,0.2,geometric@0.90,geometric,0.9,0.0,-0.03561643835616438,0.3698630136986301
971,1013,0.2,min,min,,0.0,0.22530650011566042,0.5151515151515151
972,1014,0.0,linear@0.10,linear,0.1,0.0,1.0,1.0
972,1014,0.0,linear@0.50,linear,0.5,0.0,1.0,1.0
972,1014,0.0,linear@0.90,linear,0.9,0.48,1.0,1.0
972,1014,0.0,geometric@0.10,geometric,0.1,0.0,1.0,1.0
972,1014,0.0,geometric@0.50,geometric,0.5,0.0,1.0,1.0
972,1014,0.0,geometric@0.90,geometric,0.9,0.0,1.0,1.0
972,1014,0.0,min,min,,0.0,1.0,1.0
972,1014,0.05,linear@0.10,linear,0.1,0.0,0.9273927392739273,0.9607843137254902
