trial,seed,sigma_r,top_k,config_id,operator,lambda,policy_violation_rate
630,672,0.2,100,linear@0.50,linear,0.5,0.0
630,672,0.2,10,linear@0.90,linear,0.9,0.0
630,672,0.2,20,linear@0.90,linear,0.9,0.0
630,672,0.2,30,linear@0.90,linear,0.9,0.0
630,672,0.2,40,linear@0.90,linear,0.9,0.0
630,672,0.2,50,linear@0.90,linear,0.9,0.14
630,672,0.2,60,linear@0.90,linear,0.9,0.2833333333333333
630,672,0.2,70,linear@0.90,linear,0.9,0.38571428571428573
630,672,0.2,80,linear@0.90,linear,0.9,0.425
630,672,0.2,90,linear@0.90,linear,0.9,0.4444444444444444
630,672,0.2,100,linear@0.90,linear,0.9,0.43
630,672,0.2,10,geometric@0.10,geometric,0.1,0.0
630,672,0.2,20,geometric@0.10,geometric,0.1,0.0
630,672,0.2,30,geometric@0.10,geometric,0.1,0.0
630,672,0.2,40,geometric@0.10,geometric,0.1,0.0
630,672,0.2,50,geometric@0.10,geometric,0.1,0.0
630,672,0.2,60,geometric@0.10,geometric,0.1,0.0
630,672,0.2,70,geometric@0.10,geometric,0.1,0.0
630,672,0.2,80,geometric@0.10,geometric,0.1,0.0
630,672,0.2,90,geometric@0.10,geometric,0.1,0.0
630,672,0.2,100,geometric@0.10,geometric,0.1,0.0
630,672,0.2,10,geometric@0.50,geometric,0.5,0.0
630,672,0.2,20,geometric@0.50,geometric,0.5,0.0
630,672,0.2,30,geometric@0.50,geometric,0.5,0.0
630,672,0.2,40,geometric@0.50,geometric,0.5,0.0
630,672,0.2,50,geometric@0.50,geometric,0.5,0.0
630,672,0.2,60,geometric@0.50,geometric,0.5,0.0
630,672,0.2,70,geometric@0.50,geometric,0.5,0.0
630,672,0.2,80,geometric@0.50,geometric,0.5,0.0
630,672,0.2,90,geometric@0.50,geometric,0.5,0.0
630,672,0.2,100,geometric@0.50,geometric,0.5,0.0
630,672,0.2,10,geometric@0.90,geometric,0.9,0.0
630,672,0.2,20,geometric@0.90,geometric,0.9,0.0
630,672,0.2,30,geometric@0.90,geometric,0.9,0.0
630,672,0.2,40,geometric@0.90,geometric,0.9,0.0
630,672,0.2,50,geometric@0.90,geometric,0.9,0.0
630,672,0.2,60,geometric@0.90,geometric,0.9,0.0
630,672,0.2,70,geometric@0.90,geometric,0.9,0.0
630,672,0.2,80,geometric@0.90,geometric,0.9,0.0
630,672,0.2,90,geometric@0.90,geometric,0.9,0.0
630,672,0.2,100,geometric@0.90,geometric,0.9,0.0
630,672,0.2,10,min,min,,0.0
630,672,0.2,20,min,min,,0.0
630,672,0.2,30,min,min,,0.0
630,672,0.2,40,min,min,,0.0
630,672,0.2,50,min,min,,0.0
630,672,0.2,60,min,min,,0.0
630,672,0.2,70,min,min,,0.0
630,672,0.2,80,min,min,,0.0
630,672,0.2,90,min,min,,0.0
630,672,0.2,100,min,min,,0.0
631,673,0.0,10,linear@0.10,linear,0.1,0.0
631,673,0.0,20,linear@0.10,linear,0.1,0.0
631,673,0.0,30,linear@0.10,linear,0.1,0.0
631,673,0.0,40,linear@0.10,linear,0.1,0.0
631,673,0.0,50,linear@0.10,linear,0.1,0.0
631,673,0.0,60,linear@0.10,linear,0.1,0.0
631,673,0.0,70,linear@0.10,linear,0.1,0.0
631,673,0.0,80,linear@0.10,linear,0.1,0.0
631,673,0.0,90,linear@0.10,linear,0.1,0.0
631,673,0.0,100,linear@0.10,linear,0.1,0.0
631,673,0.0,10,linear@0.50,linear,0.5,0.0
631,673,0.0,20,linear@0.50,linear,0.5,0.0
631,673,0.0,30,linear@0.50,linear,0.5,0.0
631,673,0.0,40,linear@0.50,linear,0.5,0.0
631,673,0.0,50,linear@0.50,linear,0.5,0.0
631,673,0.0,60,linear@0.50,linear,0.5,0.0
631,673,0.0,70,linear@0.50,linear,0.5,0.0
631,673,0.0,80,linear@0.50,linear,0.5,0.0
631,673,0.0,90,linear@0.50,linear,0.5,0.0
631,673,0.0,100,linear@0.50,linear,0.5,0.0
631,673,0.0,10,linear@0.90,linear,0.9,0.2
631,673,0.0,20,linear@0.90,linear,0.9,0.35
631,673,0.0,30,linear@0.90,linear,0.9,0.43333333333333335
631,673,0.0,40,linear@0.90,linear,0.9,0.475
631,673,0.0,50,linear@0.90,linear,0.9,0.46
631,673,0.0,60,linear@0.90,linear,0.9,0.5
631,673,0.0,70,linear@0.90,linear,0.9,0.5285714285714286
631,673,0.0,80,linear@0.90,linear,0.9,0.575
631,673,0.0,90,linear@0.90,linear,0.9,0.5888888888888889
631,673,0.0,100,linear@0.90,linear,0.9,0.57
631,673,0.0,10,geometric@0.10,geometric,0.1,0.0
631,673,0.0,20,geometric@0.10,geometric,0.1,0.0
631,673,0.0,30,geometric@0.10,geometric,0.1,0.0
631,673,0.0,40,geometric@0.10,geometric,0.1,0.0
631,673,0.0,50,geometric@0.10,geometric,0.1,0.0
631,673,0.0,60,geometric@0.10,geometric,0.1,0.0
631,673,0.0,70,geometric@0.10,geometric,0.1,0.0
631,673,0.0,80,geometric@0.10,geometric,0.1,0.0
631,673,0.0,90,geometric@0.10,geometric,0.1,0.0
631,673,0.0,100,geometric@0.10,geometric,0.1,0.0
631,673,0.0,10,geometric@0.50,geometric,0.5,0.0
631,673,0.0,20,geometric@0.50,geometric,0.5,0.0
631,673,0.0,30,geometric@0.50,geometric,0.5,0.0
631,673,0.0,40,geometric@0.50,geometric,0.5,0.0
631,673,0.0,50,geometric@0.50,geometric,0.5,0.0
631,673,0.0,60,geometric@0.50,geometric,0.5,0.0
631,673,0.0,70,geometric@0.50,geometric,0.5,0.0
631,673,0.0,80,geometric@0.50,geometric,0.5,0.0
631,673,0.0,90,geometric@0.50,geometric,0.5,0.0
631,673,0.0,100,geometric@0.50,geometric,0.5,0.0
631,673,0.0,10,geometric@0.90,geometric,0.9,0.0
631,673,0.0,20,geometric@0.90,geometric,0.9,0.0
631,673,0.0,30,geometric@0.90,geometric,0.9,0.0
631,673,0.0,40,geometric@0.90,geometric,0.9,0.0
631,673,0.0,50,geometric@0.90,geometric,0.9,0.0
631,673,0.0,60,geometric@0.90,geometric,0.9,0.0
631,673,0.0,70,geometric@0.90,geometric,0.9,0.0
631,673,0.0,80,geometric@0.90,geometric,0.9,0.0
631,673,0.0,90,geometric@0.90,geometric,0.9,0.0
631,673,0.0,100,geometric@0.90,geometric,0.9,0.0
631,673,0.0,10,min,min,,0.0
631,673,0.0,20,min,min,,0.0
631,673,0.0,30,min,min,,0.0
631,673,0.0,40,min,min,,0.0
631,673,0.0,50,min,min,,0.0
631,673,0.0,60,min,min,,0.0
631,673,0.0,70,min,min,,0.0
631,673,0.0,80,min,min,,0.0
631,673,0.0,90,min,min,,0.0
631,673,0.0,100,min,min,,0.0
631,673,0.05,10,linear@0.10,linear,0.1,0.0
631,673,0.05,20,linear@0.10,linear,0.1,0.0
631,673,0.05,30,linear@0.10,linear,0.1,0.0
631,673,0.05,40,linear@0.10,linear,0.1,0.0
631,673,0.05,50,linear@0.10,linear,0.1,0.0
631,673,0.05,60,linear@0.10,linear,0.1,0.0
631,673,0.05,70,linear@0.10,linear,0.1,0.0
631,673,0.05,80,linear@0.10,linear,0.1,0.0
631,673,0.05,90,linear@0.10,linear,0.1,0.0
631,673,0.05,100,linear@0.10,linear,0.1,0.0
631,673,0.05,10,linear@0.50,linear,0.5,0.0
631,673,0.05,20,linear@0.50,linear,0.5,0.0
631,673,0.05,30,linear@0.50,linear,0.5,0.0
631,673,0.05,40,linear@0.50,linear,0.5,0.0
631,673,0.05,50,linear@0.50,linear,0.5,0.0
631,673,0.05,60,linear@0.50,linear,0.5,0.0
631,673,0.05,70,linear@0.50,linear,0.5,0.0
631,673,0.05,80,linear@0.50,linear,0.5,0.0
631,673,0.05,90,linear@0.50,linear,0.5,0.0
631,673,0.05,100,linear@0.50,linear,0.5,0.0
631,673,0.05,10,linear@0.90,linear,0.9,0.5
631,673,0.05,20,linear@0.90,linear,0.9,0.55
631,673,0.05,30,linear@0.90,linear,0.9,0.5333333333333333
631,673,0.05,40,linear@0.90,linear,0.9,0.475
631,673,0.05,50,linear@0.90,linear,0.9,0.48
631,673,0.05,60,linear@0.90,linear,0.9,0.48333333333333334
631,673,0.05,70,linear@0.90,linear,0.9,0.5142857142857142
631,673,0.05,80,linear@0.90,linear,0.9,0.5
631,673,0.05,90,linear@0.90,linear,0.9,0.5111111111111111
631,673,0.05,100,linear@0.90,linear,0.9,0.53
631,673,0.05,10,geometric@0.10,geometric,0.1,0.0
631,673,0.05,20,geometric@0.10,geometric,0.1,0.0
631,673,0.05,30,geometric@0.10,geometric,0.1,0.0
631,673,0.05,40,geometric@0.10,geometric,0.1,0.0
631,673,0.05,50,geometric@0.10,geometric,0.1,0.0
631,673,0.05,60,geometric@0.10,geometric,0.1,0.0
631,673,0.05,70,geometric@0.10,geometric,0.1,0.0
631,673,0.05,80,geometric@0.10,geometric,0.1,0.0
631,673,0.05,90,geometric@0.10,geometric,0.1,0.0
631,673,0.05,100,geometric@0.10,geometric,0.1,0.0
631,673,0.05,10,geometric@0.50,geometric,0.5,0.0
631,673,0.05,20,geometric@0.50,geometric,0.5,0.0
631,673,0.05,30,geometric@0.50,geometric,0.5,0.0
631,673,0.05,40,geometric@0.50,geometric,0.5,0.0
631,673,0.05,50,geometric@0.50,geometric,0.5,0.0
631,673,0.05,60,geometric@0.50,geometric,0.5,0.0
631,673,0.05,70,geometric@0.50,geometric,0.5,0.0
631,673,0.05,80,geometric@0.50,geometric,0.5,0.0
631,673,0.05,90,geometric@0.50,geometric,0.5,0.0
631,673,0.05,100,geometric@0.50,geometric,0.5,0.0
631,673,0.05,10,geometric@0.90,geometric,0.9,0.0
631,673,0.05,20,geometric@0.90,geometric,0.9,0.0
631,673,0.05,30,geometric@0.90,geometric,0.9,0.0
631,673,0.05,40,geometric@0.90,geometric,0.9,0.0
631,673,0.05,50,geometric@0.90,geometric,0.9,0.0
631,673,0.05,60,geometric@0.90,geometric,0.9,0.0
631,673,0.05,70,geometric@0.90,geometric,0.9,0.0
631,673,0.05,80,geometric@0.90,geometric,0.9,0.0
631,673,0.05,90,geometric@0.90,geometric,0.9,0.0
631,673,0.05,100,geometric@0.90,geometric,0.9,0.0
631,673,0.05,10,min,min,,0.0
631,673,0.05,20,min,min,,0.0
631,673,0.05,30,min,min,,0.0
631,673,0.05,40,min,min,,0.0
631,673,0.05,50,min,min,,0.0
631,673,0.05,60,min,min,,0.0
631,673,0.05,70,min,min,,0.0
631,673,0.05,80,min,min,,0.0
631,673,0.05,90,min,min,,0.0
631,673,0.05,100,min,min,,0.0
631,673,0.1,10,linear@0.10,linear,0.1,0.0
631,673,0.1,20,linear@0.10,linear,0.1,0.0
631,673,0.1,30,linear@0.10,linear,0.1,0.0
631,673,0.1,40,linear@0.10,linear,0.1,0.0
631,673,0.1,50,linear@0.10,linear,0.1,0.0
631,673,0.1,60,linear@0.10,linear,0.1,0.0
631,673,0.1,70,linear@0.10,linear,0.1,0.0
631,673,0.1,80,linear@0.10,linear,0.1,0.0
631,673,0.1,90,linear@0.10,linear,0.1,0.0
631,673,0.1,100,linear@0.10,linear,0.1,0.0
631,673,0.1,10,linear@0.50,linear,0.5,0.0
631,673,0.1,20,linear@0.50,linear,0.5,0.0
631,673,0.1,30,linear@0.50,linear,0.5,0.0
631,673,0.1,40,linear@0.50,linear,0.5,0.0
631,673,0.1,50,linear@0.50,linear,0.5,0.0
631,673,0.1,60,linear@0.50,linear,0.5,0.0
631,673,0.1,70,linear@0.50,linear,0.5,0.0
631,673,0.1,80,linear@0.50,linear,0.5,0.0
631,673,0.1,90,linear@0.50,linear,0.5,0.0
631,673,0.1,100,linear@0.50,linear,0.5,0.0
631,673,0.1,10,linear@0.90,linear,0.9,0.0
631,673,0.1,20,linear@0.90,linear,0.9,0.0
631,673,0.1,30,linear@0.90,linear,0.9,0.3333333333333333
631,673,0.1,40,linear@0.90,linear,0.9,0.5
631,673,0.1,50,linear@0.90,linear,0.9,0.52
631,673,0.1,60,linear@0.90,linear,0.9,0.5166666666666667
631,673,0.1,70,linear@0.90,linear,0.9,0.5142857142857142
631,673,0.1,80,linear@0.90,linear,0.9,0.5125
631,673,0.1,90,linear@0.90,linear,0.9,0.5111111111111111
631,673,0.1,100,linear@0.90,linear,0.9,0.51
631,673,0.1,10,geometric@0.10,geometric,0.1,0.0
631,673,0.1,20,geometric@0.10,geometric,0.1,0.0
631,673,0.1,30,geometric@0.10,geometric,0.1,0.0
631,673,0.1,40,geometric@0.10,geometric,0.1,0.0
631,673,0.1,50,geometric@0.10,geometric,0.1,0.0
631,673,0.1,60,geometric@0.10,geometric,0.1,0.0
631,673,0.1,70,geometric@0.10,geometric,0.1,0.0
631,673,0.1,80,geometric@0.10,geometric,0.1,0.0
631,673,0.1,90,geometric@0.10,geometric,0.1,0.0
631,673,0.1,100,geometric@0.10,geometric,0.1,0.0
631,673,0.1,10,geometric@0.50,geometric,0.5,0.0
631,673,0.1,20,geometric@0.50,geometric,0.5,0.0
631,673,0.1,30,geometric@0.50,geometric,0.5,0.0
631,673,0.1,40,geometric@0.50,geometric,0.5,0.0
631,673,0.1,50,geometric@0.50,geometric,0.5,0.0
631,673,0.1,60,geometric@0.50,geometric,0.5,0.0
631,673,0.1,70,geometric@0.50,geometric,0.5,0.0
631,673,0.1,80,geometric@0.50,geometric,0.5,0.0
631,673,0.1,90,geometric@0.50,geometric,0.5,0.0
631,673,0.1,100,geometric@0.50,geometric,0.5,0.0
631,673,0.1,10,geometric@0.90,geometric,0.9,0.0
631,673,0.1,20,geometric@0.90,geometric,0.9,0.0
631,673,0.1,30,geometric@0.90,geometric,0.9,0.0
631,673,0.1,40,geometric@0.90,geometric,0.9,0.0
631,673,0.1,50,geometric@0.90,geometric,0.9,0.0
631,673,0.1,60,geometric@0.90,geometric,0.9,0.0
631,673,0.1,70,geometric@0.90,geometric,0.9,0.0
631,673,0.1,80,geometric@0.90,geometric,0.9,0.0
631,673,0.1,90,geometric@0.90,geometric,0.9,0.0
631,673,0.1,100,geometric@0.90,geometric,0.9,0.0
631,673,0.1,10,min,min,,0.0
631,673,0.1,20,min,min,,0.0
631,673,0.1,30,min,min,,0.0
631,673,0.1,40,min,min,,0.0
631,673,0.1,50,min,min,,0.0
631,673,0.1,60,min,min,,0.0
631,673,0.1,70,min,min,,0.0
631,673,0.1,80,min,min,,0.0
631,673,0.1,90,min,min,,0.0
631,673,0.1,100,min,min,,0.0
631,673,0.2,10,linear@0.10,linear,0.1,0.0
631,673,0.2,20,linear@0.10,linear,0.1,0.0
631,673,0.2,30,linear@0.10,linear,0.1,0.0
631,673,0.2,40,linear@0.10,linear,0.1,0.0
631,673,0.2,50,linear@0.10,linear,0.1,0.0
631,673,0.2,60,linear@0.10,linear,0.1,0.0
631,673,0.2,70,linear@0.10,linear,0.1,0.0
631,673,0.2,80,linear@0.10,linear,0.1,0.0
631,673,0.2,90,linear@0.10,linear,0.1,0.0
631,673,0.2,100,linear@0.10,linear,0.1,0.0
631,673,0.2,10,linear@0.50,linear,0.5,0.0
631,673,0.2,20,linear@0.50,linear,0.5,0.0
631,673,0.2,30,linear@0.50,linear,0.5,0.0
631,673,0.2,40,linear@0.50,linear,0.5,0.0
631,673,0.2,50,linear@0.50,linear,0.5,0.0
631,673,0.2,60,linear@0.50,linear,0.5,0.0
631,673,0.2,70,linear@0.50,linear,0.5,0.0
631,673,0.2,80,linear@0.50,linear,0.5,0.0
631,673,0.2,90,linear@0.50,linear,0.5,0.0
631,673,0.2,100,linear@0.50,linear,0.5,0.0
631,673,0.2,10,linear@0.90,linear,0.9,0.0
631,673,0.2,20,linear@0.90,linear,0.9,0.0
631,673,0.2,30,linear@0.90,linear,0.9,0.0
631,673,0.2,40,linear@0.90,linear,0.9,0.0
631,673,0.2,50,linear@0.90,linear,0.9,0.0
631,673,0.2,60,linear@0.90,linear,0.9,0.06666666666666667
631,673,0.2,70,linear@0.90,linear,0.9,0.2
631,673,0.2,80,linear@0.90,linear,0.9,0.3
631,673,0.2,90,linear@0.90,linear,0.9,0.37777777777777777
631,673,0.2,100,linear@0.90,linear,0.9,0.44
631,673,0.2,10,geometric@0.10,geometric,0.1,0.0
631,673,0.2,20,geometric@0.10,geometric,0.1,0.0
631,673,0.2,30,geometric@0.10,geometric,0.1,0.0
631,673,0.2,40,geometric@0.10,geometric,0.1,0.0
631,673,0.2,50,geometric@0.10,geometric,0.1,0.0
631,673,0.2,60,geometric@0.10,geometric,0.1,0.0
631,673,0.2,70,geometric@0.10,geometric,0.1,0.0
631,673,0.2,80,geometric@0.10,geometric,0.1,0.0
631,673,0.2,90,geometric@0.10,geometric,0.1,0.0
631,673,0.2,100,geometric@0.10,geometric,0.1,0.0
631,673,0.2,10,geometric@0.50,geometric,0.5,0.0
631,673,0.2,20,geometric@0.50,geometric,0.5,0.0
631,673,0.2,30,geometric@0.50,geometric,0.5,0.0
631,673,0.2,40,geometric@0.50,geometric,0.5,0.0
631,673,0.2,50,geometric@0.50,geometric,0.5,0.0
631,673,0.2,60,geometric@0.50,geometric,0.5,0.0
631,673,0.2,70,geometric@0.50,geometric,0.5,0.0
631,673,0.2,80,geometric@0.50,geometric,0.5,0.0
631,673,0.2,90,geometric@0.50,geometric,0.5,0.0
631,673,0.2,100,geometric@0.50,geometric,0.5,0.0
631,673,0.2,10,geometric@0.90,geometric,0.9,0.0
631,673,0.2,20,geometric@0.90,geometric,0.9,0.0
631,673,0.2,30,geometric@0.90,geometric,0.9,0.0
631,673,0.2,40,geometric@0.90,geometric,0.9,0.0
631,673,0.2,50,geometric@0.90,geometric,0.9,0.0
631,673,0.2,60,geometric@0.90,geometric,0.9,0.0
631,673,0.2,70,geometric@0.90,geometric,0.9,0.0
631,673,0.2,80,geometric@0.90,geometric,0.9,0.0
631,673,0.2,90,geometric@0.90,geometric,0.9,0.0
631,673,0.2,100,geometric@0.90,geometric,0.9,0.0
631,673,0.2,10,min,min,,0.0
631,673,0.2,20,min,min,,0.0
631,673,0.2,30,min,min,,0.0
631,673,0.2,40,min,min,,0.0
631,673,0.2,50,min,min,,0.0
631,673,0.2,60,min,min,,0.0
631,673,0.2,70,min,min,,0.0
631,673,0.2,80,min,min,,0.0
631,673,0.2,90,min,min,,0.0
631,673,0.2,100,min,min,,0.0
632,674,0.0,10,linear@0.10,linear,0.1,0.0
632,674,0.0,20,linear@0.10,linear,0.1,0.0
632,674,0.0,30,linear@0.10,linear,0.1,0.0
632,674,0.0,40,linear@0.10,linear,0.1,0.0
632,674,0.0,50,linear@0.10,linear,0.1,0.0
632,674,0.0,60,linear@0.10,linear,0.1,0.0
632,674,0.0,70,linear@0.10,linear,0.1,0.0
632,674,0.0,80,linear@0.10,linear,0.1,0.0
632,674,0.0,90,linear@0.10,linear,0.1,0.0
632,674,0.0,100,linear@0.10,linear,0.1,0.0
632,674,0.0,10,linear@0.50,linear,0.5,0.0
632,674,0.0,20,linear@0.50,linear,0.5,0.0
632,674,0.0,30,linear@0.50,linear,0.5,0.0
632,674,0.0,40,linear@0.50,linear,0.5,0.0
632,674,0.0,50,linear@0.50,linear,0.5,0.0
632,674,0.0,60,linear@0.50,linear,0.5,0.0
632,674,0.0,70,linear@0.50,linear,0.5,0.0
632,674,0.0,80,linear@0.50,linear,0.5,0.0
632,674,0.0,90,linear@0.50,linear,0.5,0.0
632,674,0.0,100,linear@0.50,linear,0.5,0.0
632,674,0.0,10,linear@0.90,linear,0.9,0.1
632,674,0.0,20,linear@0.90,linear,0.9,0.3
632,674,0.0,30,linear@0.90,linear,0.9,0.3333333333333333
632,674,0.0,40,linear@0.90,linear,0.9,0.4
632,674,0.0,50,linear@0.90,linear,0.9,0.44
632,674,0.0,60,linear@0.90,linear,0.9,0.45
632,674,0.0,70,linear@0.90,linear,0.9,0.4714285714285714
632,674,0.0,80,linear@0.90,linear,0.9,0.4875
632,674,0.0,90,linear@0.90,linear,0.9,0.5
632,674,0.0,100,linear@0.90,linear,0.9,0.51
632,674,0.0,10,geometric@0.10,geometric,0.1,0.0
632,674,0.0,20,geometric@0.10,geometric,0.1,0.0
632,674,0.0,30,geometric@0.10,geometric,0.1,0.0
632,674,0.0,40,geometric@0.10,geometric,0.1,0.0
632,674,0.0,50,geometric@0.10,geometric,0.1,0.0
632,674,0.0,60,geometric@0.10,geometric,0.1,0.0
632,674,0.0,70,geometric@0.10,geometric,0.1,0.0
632,674,0.0,80,geometric@0.10,geometric,0.1,0.0
632,674,0.0,90,geometric@0.10,geometric,0.1,0.0
632,674,0.0,100,geometric@0.10,geometric,0.1,0.0
632,674,0.0,10,geometric@0.50,geometric,0.5,0.0
632,674,0.0,20,geometric@0.50,geometric,0.5,0.0
632,674,0.0,30,geometric@0.50,geometric,0.5,0.0
632,674,0.0,40,geometric@0.50,geometric,0.5,0.0
632,674,0.0,50,geometric@0.50,geometric,0.5,0.0
632,674,0.0,60,geometric@0.50,geometric,0.5,0.0
632,674,0.0,70,geometric@0.50,geometric,0.5,0.0
632,674,0.0,80,geometric@0.50,geometric,0.5,0.0
632,674,0.0,90,geometric@0.50,geometric,0.5,0.0
632,674,0.0,100,geometric@0.50,geometric,0.5,0.0
632,674,0.0,10,geometric@0.90,geometric,0.9,0.0
632,674,0.0,20,geometric@0.90,geometric,0.9,0.0
632,674,0.0,30,geometric@0.90,geometric,0.9,0.0
632,674,0.0,40,geometric@0.90,geometric,0.9,0.0
632,674,0.0,50,geometric@0.90,geometric,0.9,0.0
632,674,0.0,60,geometric@0.90,geometric,0.9,0.0
632,674,0.0,70,geometric@0.90,geometric,0.9,0.0
632,674,0.0,80,geometric@0.90,geometric,0.9,0.0
632,674,0.0,90,geometric@0.90,geometric,0.9,0.0
632,674,0.0,100,geometric@0.90,geometric,0.9,0.0
632,674,0.0,10,min,min,,0.0
632,674,0.0,20,min,min,,0.0
632,674,0.0,30,min,min,,0.0
632,674,0.0,40,min,min,,0.0
632,674,0.0,50,min,min,,0.0
632,674,0.0,60,min,min,,0.0
632,674,0.0,70,min,min,,0.0
632,674,0.0,80,min,min,,0.0
632,674,0.0,90,min,min,,0.0
632,674,0.0,100,min,min,,0.0
632,674,0.05,10,linear@0.10,linear,0.1,0.0
632,674,0.05,20,linear@0.10,linear,0.1,0.0
632,674,0.05,30,linear@0.10,linear,0.1,0.0
632,674,0.05,40,linear@0.10,linear,0.1,0.0
632,674,0.05,50,linear@0.10,linear,0.1,0.0
632,674,0.05,60,linear@0.10,linear,0.1,0.0
632,674,0.05,70,linear@0.10,linear,0.1,0.0
632,674,0.05,80,linear@0.10,linear,0.1,0.0
632,674,0.05,90,linear@0.10,linear,0.1,0.0
632,674,0.05,100,linear@0.10,linear,0.1,0.0
632,674,0.05,10,linear@0.50,linear,0.5,0.0
632,674,0.05,20,linear@0.50,linear,0.5,0.0
632,674,0.05,30,linear@0.50,linear,0.5,0.0
632,674,0.05,40,linear@0.50,linear,0.5,0.0
632,674,0.05,50,linear@0.50,linear,0.5,0.0
632,674,0.05,60,linear@0.50,linear,0.5,0.0
632,674,0.05,70,linear@0.50,linear,0.5,0.0
632,674,0.05,80,linear@0.50,linear,0.5,0.0
632,674,0.05,90,linear@0.50,linear,0.5,0.0
632,674,0.05,100,linear@0.50,linear,0.5,0.0
632,674,0.05,10,linear@0.90,linear,0.9,0.0
632,674,0.05,20,linear@0.90,linear,0.9,0.4
632,674,0.05,30,linear@0.90,linear,0.9,0.43333333333333335
632,674,0.05,40,linear@0.90,linear,0.9,0.5
632,674,0.05,50,linear@0.90,linear,0.9,0.52
632,674,0.05,60,linear@0.90,linear,0.9,0.48333333333333334
632,674,0.05,70,linear@0.90,linear,0.9,0.4714285714285714
632,674,0.05,80,linear@0.90,linear,0.9,0.5
632,674,0.05,90,linear@0.90,linear,0.9,0.5
632,674,0.05,100,linear@0.90,linear,0.9,0.48
632,674,0.05,10,geometric@0.10,geometric,0.1,0.0
632,674,0.05,20,geometric@0.10,geometric,0.1,0.0
632,674,0.05,30,geometric@0.10,geometric,0.1,0.0
632,674,0.05,40,geometric@0.10,geometric,0.1,0.0
632,674,0.05,50,geometric@0.10,geometric,0.1,0.0
632,674,0.05,60,geometric@0.10,geometric,0.1,0.0
632,674,0.05,70,geometric@0.10,geometric,0.1,0.0
632,674,0.05,80,geometric@0.10,geometric,0.1,0.0
632,674,0.05,90,geometric@0.10,geometric,0.1,0.0
632,674,0.05,100,geometric@0.10,geometric,0.1,0.0
632,674,0.05,10,geometric@0.50,geometric,0.5,0.0
632,674,0.05,20,geometric@0.50,geometric,0.5,0.0
632,674,0.05,30,geometric@0.50,geometric,0.5,0.0
632,674,0.05,40,geometric@0.50,geometric,0.5,0.0
632,674,0.05,50,geometric@0.50,geometric,0.5,0.0
632,674,0.05,60,geometric@0.50,geometric,0.5,0.0
632,674,0.05,70,geometric@0.50,geometric,0.5,0.0
632,674,0.05,80,geometric@0.50,geometric,0.5,0.0
632,674,0.05,90,geometric@0.50,geometric,0.5,0.0
632,674,0.05,100,geometric@0.50,geometric,0.5,0.0
632,674,0.05,10,geometric@0.90,geometric,0.9,0.0
632,674,0.05,20,geometric@0.90,geometric,0.9,0.0
632,674,0.05,30,geometric@0.90,geometric,0.9,0.0
632,674,0.05,40,geometric@0.90,geometric,0.9,0.0
632,674,0.05,50,geometric@0.90,geometric,0.9,0.0
632,674,0.05,60,geometric@0.90,geometric,0.9,0.0
632,674,0.05,70,geometric@0.90,geometric,0.9,0.0
632,674,0.05,80,geometric@0.90,geometric,0.9,0.0
632,674,0.05,90,geometric@0.90,geometric,0.9,0.0
632,674,0.05,100,geometric@0.90,geometric,0.9,0.0
632,674,0.05,10,min,min,,0.0
632,674,0.05,20,min,min,,0.0
632,674,0.05,30,min,min,,0.0
632,674,0.05,40,min,min,,0.0
632,674,0.05,50,min,min,,0.0
632,674,0.05,60,min,min,,0.0
632,674,0.05,70,min,min,,0.0
632,674,0.05,80,min,min,,0.0
632,674,0.05,90,min,min,,0.0
632,674,0.05,100,min,min,,0.0
632,674,0.1,10,linear@0.10,linear,0.1,0.0
632,674,0.1,20,linear@0.10,linear,0.1,0.0
632,674,0.1,30,linear@0.10,linear,0.1,0.0
632,674,0.1,40,linear@0.10,linear,0.1,0.0
632,674,0.1,50,linear@0.10,linear,0.1,0.0
632,674,0.1,60,linear@0.10,linear,0.1,0.0
632,674,0.1,70,linear@0.10,linear,0.1,0.0
632,674,0.1,80,linear@0.10,linear,0.1,0.0
632,674,0.1,90,linear@0.10,linear,0.1,0.0
632,674,0.1,100,linear@0.10,linear,0.1,0.0
632,674,0.1,10,linear@0.50,linear,0.5,0.0
632,674,0.1,20,linear@0.50,linear,0.5,0.0
632,674,0.1,30,linear@0.50,linear,0.5,0.0
632,674,0.1,40,linear@0.50,linear,0.5,0.0
632,674,0.1,50,linear@0.50,linear,0.5,0.0
632,674,0.1,60,linear@0.50,linear,0.5,0.0
632,674,0.1,70,linear@0.50,linear,0.5,0.0
632,674,0.1,80,linear@0.50,linear,0.5,0.0
632,674,0.1,90,linear@0.50,linear,0.5,0.0
632,674,0.1,100,linear@0.50,linear,0.5,0.0
632,674,0.1,10,linear@0.90,linear,0.9,0.0
632,674,0.1,20,linear@0.90,linear,0.9,0.0
632,674,0.1,30,linear@0.90,linear,0.9,0.23333333333333334
632,674,0.1,40,linear@0.90,linear,0.9,0.425
632,674,0.1,50,linear@0.90,linear,0.9,0.44
632,674,0.1,60,linear@0.90,linear,0.9,0.43333333333333335
632,674,0.1,70,linear@0.90,linear,0.9,0.42857142857142855
632,674,0.1,80,linear@0.90,linear,0.9,0.4
632,674,0.1,90,linear@0.90,linear,0.9,0.4
632,674,0.1,100,linear@0.90,linear,0.9,0.4
